#Saved Data from the class pulsed_measurement_logic on 18.11.2022 at 15h55m32s.
#
#Parameters:
#===========
#
#bin width (s): 5.0000000000000001e-09
#record length (s): 8.4875000000000003e-05
#gated counting: False
#extraction parameters: {'conv_std_dev': 2.0, 'method': 'conv_deriv'}
#
#Data:
#=====
#Signal (counts)
68	1	3	64	49	1	2	92	63	2	67	51	0	4	69	61	3	72	64	5	3	74	68	3	1	82	63	2	79	58	6	3	65	56	2	0	56	4	84	3	1	67	2	74	1	2	70	1	70	5	4	79	4	3	70	1	5	73	4	4	66	6	77	2	2	64	2	3	77	6	67	51	6	4	60	2	76	1	4	77	2	1	76	1	73	3	3	73	3	4
63	1	0	55	51	4	4	57	58	5	70	48	3	4	74	55	1	65	56	5	4	68	55	5	2	82	63	2	71	45	3	6	70	59	2	2	58	2	53	3	2	77	1	68	1	0	57	3	72	2	2	62	4	2	63	3	0	52	4	0	70	5	68	5	3	59	2	6	53	2	60	68	1	3	64	3	63	3	5	64	3	5	63	4	58	4	6	60	3	3
74	3	2	49	53	2	1	63	69	1	51	46	4	4	61	57	2	64	51	3	1	68	51	1	2	63	47	2	58	66	3	3	56	45	0	2	70	1	61	1	1	61	3	55	2	5	82	4	63	4	1	59	3	3	61	5	2	60	4	1	68	5	66	2	0	58	3	2	59	4	51	50	4	1	60	2	81	4	3	60	1	0	65	3	62	3	1	72	4	3
53	0	1	51	58	4	3	58	48	5	48	44	4	4	55	38	1	56	46	4	3	55	54	2	5	63	49	1	45	44	6	1	59	44	2	5	49	2	51	2	1	46	2	49	0	2	52	4	75	2	2	34	2	2	59	0	4	55	0	2	46	6	54	3	0	58	6	1	62	7	68	50	3	2	58	2	59	5	7	51	5	2	62	0	61	6	2	46	3	4
48	2	1	53	44	1	3	69	57	6	46	43	4	1	57	47	2	51	46	1	2	51	57	2	3	47	41	2	66	58	3	3	45	42	2	4	64	1	68	1	3	49	6	55	5	2	61	5	44	1	1	73	3	6	52	2	3	51	1	6	49	2	63	0	3	53	2	2	51	1	50	37	1	2	53	2	67	3	5	53	0	3	49	4	42	1	5	43	3	3
49	1	25	58	38	3	1	48	45	6	44	37	4	4	38	43	3	46	38	3	4	54	41	5	2	49	49	3	44	46	1	2	44	48	5	3	43	4	40	1	5	39	4	49	2	2	49	2	44	2	5	50	2	1	59	4	1	54	2	4	44	2	53	0	2	51	1	4	50	4	50	42	2	2	42	4	56	7	5	43	2	2	46	1	42	2	1	45	4	5
50	1	119	44	40	3	3	57	33	0	43	44	1	5	47	28	3	46	34	2	1	57	43	3	2	41	46	3	58	45	3	2	42	40	4	2	38	2	58	3	4	36	1	42	2	5	40	3	44	1	2	40	6	1	46	3	3	47	6	3	40	2	42	3	5	48	2	4	43	8	37	51	2	2	42	2	47	5	1	47	3	0	55	4	53	5	1	42	3	1
34	25	94	38	41	1	0	45	36	0	37	44	4	1	43	31	2	38	48	4	1	41	33	2	4	49	47	0	46	37	2	4	48	39	3	3	43	3	50	5	1	37	3	39	2	1	44	1	44	5	1	44	1	1	40	1	1	39	4	0	47	5	48	2	2	41	4	4	51	2	42	45	2	3	45	5	38	5	7	59	2	6	49	2	50	1	2	34	5	2
40	119	78	40	43	3	3	33	38	3	44	43	5	0	28	41	1	34	41	1	1	43	32	2	2	46	42	4	45	40	2	4	40	33	2	3	38	2	34	4	2	45	4	40	5	3	35	1	44	2	3	29	1	3	46	3	3	32	3	3	37	3	41	5	1	36	4	5	43	2	51	46	2	2	45	1	51	1	4	41	0	5	45	3	35	1	2	49	1	4
40	94	88	41	30	0	4	36	30	2	44	44	1	3	31	43	0	48	33	1	1	33	30	4	2	47	31	3	37	32	4	3	39	30	3	0	43	5	34	1	2	34	0	39	1	3	47	2	48	1	0	29	1	2	37	1	2	38	0	2	37	3	44	2	1	42	4	3	35	4	45	31	3	3	32	3	37	7	3	37	6	3	37	4	30	2	2	30	2	3
34	78	83	43	45	3	2	38	33	4	43	29	0	6	41	25	1	41	37	1	3	32	38	2	2	42	30	3	40	36	4	2	33	27	3	3	36	1	43	2	1	29	4	32	3	4	29	1	29	3	3	43	3	4	46	3	2	35	3	6	37	1	40	1	1	32	5	2	31	1	46	33	2	4	32	3	39	4	4	26	5	4	36	5	36	2	3	38	4	4
30	88	59	30	21	4	4	30	27	4	44	22	3	4	43	25	2	33	26	1	2	30	25	2	2	31	25	2	32	27	3	2	30	31	0	1	45	4	32	2	3	31	2	33	3	2	44	1	29	0	2	34	2	0	31	2	1	31	2	7	28	0	26	1	4	27	3	7	32	3	31	31	3	1	34	2	37	3	4	36	3	0	34	2	32	2	3	43	3	3
23	83	61	45	16	2	3	33	32	3	29	40	6	3	25	33	3	37	32	3	2	38	27	2	4	30	28	1	36	21	2	2	27	23	3	1	37	2	36	1	2	26	6	32	4	1	31	4	27	3	2	28	4	3	24	2	4	42	6	2	28	1	34	1	5	39	2	1	32	1	33	30	4	4	43	2	30	4	7	34	4	5	37	2	30	3	4	29	4	3
28	59	51	21	36	4	1	27	22	1	22	35	4	3	25	32	2	26	18	2	4	25	29	2	4	25	31	7	27	26	2	5	31	20	1	4	32	2	27	3	2	33	0	28	2	2	37	1	30	2	4	26	0	2	25	1	4	22	7	1	40	2	34	4	2	32	7	6	30	4	31	32	1	6	29	1	16	4	3	28	0	0	29	1	35	3	1	29	3	2
26	61	48	16	34	3	4	32	26	3	40	18	3	5	33	22	3	32	30	2	0	27	30	4	4	28	22	6	21	27	2	1	23	21	1	6	25	3	22	2	1	20	3	20	1	6	27	2	45	2	0	26	3	7	24	4	2	23	2	3	22	3	34	5	1	29	1	3	33	2	30	20	4	2	32	3	30	7	2	30	5	9	26	3	25	4	2	22	3	5
27	51	56	36	30	1	31	22	27	1	35	27	3	4	32	32	2	18	25	4	0	29	32	4	1	31	34	5	26	20	5	2	20	19	4	0	21	0	31	2	4	24	3	29	2	2	29	0	24	4	2	21	2	2	19	4	2	29	1	4	36	2	27	2	3	20	6	7	24	3	32	33	6	3	37	2	34	3	1	24	0	3	23	3	32	1	1	24	2	3
15	48	57	34	26	4	123	26	15	4	18	27	5	4	22	24	3	30	27	0	2	30	27	4	3	22	28	3	27	23	1	3	21	16	6	4	35	1	24	1	1	42	1	35	6	3	26	2	30	0	4	33	7	0	33	2	7	30	3	4	19	2	19	1	4	25	3	2	24	6	20	20	2	2	28	2	28	2	2	31	9	6	17	0	22	2	2	22	5	5
26	56	44	30	22	31	89	27	21	2	27	25	4	0	32	19	5	25	28	0	5	32	24	1	2	34	24	6	20	25	2	2	19	18	0	3	25	1	38	4	3	25	3	15	2	0	21	0	25	2	1	26	2	2	25	2	5	41	4	1	20	2	22	3	2	29	7	5	27	1	33	23	3	6	17	2	18	1	0	22	3	2	16	3	25	1	0	17	3	7
22	57	40	26	15	123	78	15	28	3	27	17	4	4	24	21	2	27	24	2	0	27	20	3	0	28	23	4	23	24	3	4	16	26	4	5	28	2	26	1	4	20	3	25	3	1	32	1	21	4	6	24	0	4	20	7	2	27	4	3	19	4	10	4	4	26	2	6	20	5	20	28	2	2	20	4	19	2	4	24	6	1	16	1	25	2	1	29	5	3
16	44	32	22	21	89	71	21	11	0	25	10	0	1	19	16	0	28	22	5	5	24	24	2	0	24	25	6	25	19	2	5	18	22	3	3	19	5	29	3	2	26	2	21	0	2	23	2	21	1	2	23	2	0	19	5	2	24	1	3	20	2	27	2	1	15	5	1	19	4	23	21	6	5	21	4	22	0	1	21	2	3	17	3	25	0	2	33	7	1
22	40	37	15	21	78	76	28	24	4	17	19	4	1	21	20	3	24	16	0	2	20	24	0	3	23	17	6	24	11	4	3	26	27	5	1	23	5	24	4	6	25	2	18	1	1	17	3	23	6	4	23	4	2	27	2	7	13	3	3	18	4	19	4	3	13	6	1	20	4	28	16	2	0	25	4	26	4	1	18	1	1	25	3	26	1	2	19	3	3
25	32	25	21	23	71	79	11	13	2	10	19	1	2	16	24	3	22	15	5	1	24	17	0	5	25	18	1	19	21	5	4	22	22	3	3	25	1	14	2	7	18	2	20	2	7	18	1	29	2	5	17	0	3	21	2	1	20	3	2	24	3	21	1	3	27	1	3	18	3	21	23	5	3	32	5	27	1	1	16	3	3	27	0	26	2	1	17	1	3
14	37	35	21	13	76	61	24	25	4	19	18	1	3	20	19	4	16	18	2	3	24	20	3	5	17	15	3	11	11	3	2	27	23	1	1	18	2	20	6	3	18	4	18	1	4	20	1	18	4	2	20	2	3	27	7	1	17	3	8	16	2	21	3	6	16	1	1	25	5	16	25	0	5	24	1	25	1	3	17	1	3	22	2	12	2	2	16	3	5
20	25	27	23	12	79	64	13	28	2	19	11	2	2	24	20	1	15	15	1	0	17	14	5	3	18	24	4	21	25	4	1	22	21	3	3	26	2	17	7	2	17	1	23	7	3	14	4	16	5	5	19	3	2	18	1	8	26	2	4	18	3	22	3	2	16	3	1	21	3	23	20	3	4	21	5	18	1	4	28	3	3	15	1	22	1	3	11	3	1
20	35	29	13	17	61	43	25	17	3	18	18	3	3	19	24	4	18	16	3	1	20	20	5	4	15	16	6	11	19	2	3	23	12	1	2	11	1	18	3	4	12	2	15	4	1	26	2	10	2	0	14	3	0	11	1	3	25	8	3	14	2	16	6	2	16	1	3	23	2	25	17	5	4	16	1	15	3	0	17	3	2	14	3	18	2	2	22	5	2
20	27	25	12	15	64	37	28	17	4	11	26	2	3	20	16	4	15	11	0	1	14	16	3	4	24	20	0	25	18	1	0	21	19	3	0	24	4	11	2	3	10	5	19	3	4	24	6	21	5	5	14	2	3	14	8	4	20	4	3	14	1	16	2	1	28	1	2	15	3	20	20	4	3	19	1	14	4	0	12	3	2	18	2	25	3	3	24	1	1
17	29	24	17	16	43	43	17	14	3	18	20	3	3	24	13	2	16	11	1	4	20	15	4	2	16	14	1	19	17	3	3	12	18	2	0	17	3	15	4	3	14	5	15	1	6	24	3	23	0	1	14	0	2	8	3	5	15	3	3	9	0	14	2	3	11	3	4	20	3	17	15	4	2	10	3	21	0	2	20	2	1	19	1	19	2	5	12	2	7
17	25	18	15	20	37	27	17	11	27	26	15	3	2	16	13	6	11	13	1	1	16	17	4	4	20	15	2	18	22	0	1	19	15	0	6	17	3	12	3	4	10	4	25	4	0	21	3	15	5	1	16	3	4	12	4	0	17	3	4	10	3	8	1	4	15	2	2	16	3	20	15	3	0	20	2	23	0	1	13	2	1	13	1	23	3	0	11	1	4
21	24	29	16	12	43	36	14	11	106	20	17	3	0	13	19	2	11	24	4	1	15	14	2	4	14	15	3	17	10	3	2	18	7	0	4	13	3	19	3	8	14	4	13	6	1	11	2	19	1	2	7	2	2	13	5	5	17	3	5	13	2	13	3	4	13	4	3	14	4	15	11	2	4	12	4	13	2	5	20	1	2	15	2	18	5	3	12	7	3
21	18	14	20	22	27	31	11	13	74	15	14	2	0	13	15	2	13	17	1	6	17	18	4	7	15	10	4	22	9	1	5	15	11	6	4	26	1	12	4	1	13	1	11	0	1	15	0	10	1	2	15	4	1	16	0	2	17	4	0	19	4	19	4	2	18	2	3	9	3	15	10	0	3	16	1	23	1	5	19	1	4	16	1	15	0	1	11	4	1
14	29	18	12	16	36	26	11	14	79	17	17	0	5	19	23	5	24	19	1	2	14	9	4	1	15	16	3	10	7	2	5	7	7	4	3	15	0	13	8	2	15	2	11	1	3	14	3	11	2	2	17	2	2	11	5	2	17	5	1	17	5	19	4	1	18	3	1	17	0	11	12	4	1	15	4	21	5	4	14	2	1	17	4	10	3	4	15	3	3
14	14	17	22	12	31	36	13	11	82	14	14	0	1	15	19	3	17	19	6	2	18	16	7	3	10	13	1	9	9	5	2	11	17	4	4	11	5	20	1	3	11	4	13	1	6	19	0	16	2	3	9	1	2	23	2	0	13	0	4	16	3	15	2	3	18	3	7	20	1	10	8	3	4	15	0	17	5	6	16	4	5	7	4	15	1	1	17	1	1
12	18	17	16	15	26	23	14	10	76	17	16	5	1	23	17	2	19	16	2	1	9	13	1	2	16	6	2	7	15	5	5	7	16	3	2	20	2	15	2	3	14	1	15	3	2	21	0	16	2	1	14	2	6	14	2	2	14	1	4	17	3	10	1	2	15	1	2	21	1	12	14	1	11	8	6	12	4	0	18	1	0	16	2	14	4	2	12	3	1
8	17	10	12	14	36	19	11	16	74	14	13	1	3	19	9	1	19	7	2	4	16	9	3	3	13	13	2	9	15	2	1	17	8	4	1	15	3	10	3	5	20	1	18	6	4	13	3	16	3	3	8	2	3	12	0	1	12	4	3	15	7	16	3	1	15	7	2	11	3	8	9	4	4	15	2	14	6	3	12	5	4	12	5	11	1	2	12	1	5
14	17	16	15	10	23	29	10	21	49	16	9	1	4	17	12	5	16	7	1	1	13	12	2	2	6	15	4	15	9	5	4	16	13	2	3	15	5	19	3	3	13	7	13	2	3	17	3	12	1	3	10	6	1	11	2	3	15	4	4	19	2	10	2	4	11	2	1	17	0	14	12	11	3	14	3	15	0	1	17	0	4	10	1	18	2	1	16	1	3
16	10	18	14	10	19	25	16	18	39	13	10	3	31	9	12	3	7	15	4	1	9	11	3	1	13	11	4	15	19	1	4	8	15	1	3	8	3	14	5	5	7	1	9	4	3	14	4	15	3	2	16	3	4	9	1	2	21	3	3	15	0	14	1	5	8	2	4	9	2	9	13	4	2	13	4	9	3	2	27	4	5	20	4	20	2	5	10	5	4
8	16	16	10	12	29	16	21	13	57	9	9	4	97	12	16	2	7	18	1	1	12	13	2	3	15	8	7	9	15	4	4	13	26	3	2	15	1	18	3	1	12	2	15	3	1	17	5	18	3	2	16	1	2	18	3	7	13	4	1	4	5	10	4	2	12	1	4	17	2	12	11	3	0	10	4	16	1	1	12	4	4	19	1	14	1	6	20	3	4
11	18	13	10	15	25	17	18	6	45	10	15	31	80	12	15	3	15	13	1	1	11	10	1	4	11	14	4	19	17	4	0	15	9	3	0	16	2	11	5	4	11	3	14	3	2	18	2	14	2	3	14	4	5	11	2	4	15	3	0	15	1	11	5	3	15	4	1	11	2	13	15	2	6	11	1	14	2	3	19	5	0	9	0	11	5	4	6	4	1
14	16	14	12	11	16	15	13	17	59	9	18	97	82	16	15	1	18	10	1	3	13	13	3	5	8	13	2	15	17	4	2	26	12	2	0	11	4	17	1	2	19	3	11	1	2	11	2	12	2	2	21	2	3	10	7	5	11	1	0	22	3	11	2	2	10	4	4	21	4	11	10	0	0	9	1	9	1	5	12	4	3	8	1	11	6	1	21	4	5
16	13	11	15	9	17	16	6	9	39	15	15	80	77	15	12	5	13	14	1	4	10	18	4	2	14	9	1	17	17	0	3	9	11	0	4	8	2	15	4	2	18	2	16	2	3	12	6	10	3	4	13	5	5	12	4	5	8	0	3	12	2	12	3	5	8	1	3	8	5	15	14	6	2	17	2	19	3	5	8	0	5	6	5	11	4	0	8	1	2
10	14	11	11	12	15	12	17	11	48	18	12	82	71	15	16	4	10	18	3	4	13	10	5	0	13	12	2	17	16	2	5	12	12	0	2	13	3	11	2	3	13	3	15	2	2	13	5	12	2	2	8	3	2	12	5	4	15	0	3	12	5	10	2	3	14	4	4	13	5	10	10	0	4	12	2	9	5	4	12	3	5	9	4	8	1	5	10	5	3
5	11	11	9	10	16	15	9	17	47	15	12	77	63	12	11	5	14	10	4	2	18	17	2	2	9	12	1	17	9	3	4	11	12	4	2	18	6	7	2	3	13	4	16	3	2	23	3	15	4	3	7	5	3	13	5	2	8	3	1	11	5	12	5	1	13	3	2	7	5	14	14	2	4	15	1	15	5	6	15	5	0	7	3	14	0	3	11	2	2
10	11	9	12	19	12	15	11	6	30	12	11	71	59	16	11	3	18	8	4	5	10	8	0	4	12	16	3	16	17	5	3	12	13	2	1	15	4	8	3	6	14	4	14	2	1	14	5	11	2	1	10	2	3	8	4	3	12	3	3	7	0	8	3	4	16	4	3	13	5	10	10	4	3	17	5	12	4	1	16	5	2	7	2	19	5	5	7	3	2
11	11	15	10	10	15	15	17	12	24	12	9	63	48	11	8	4	10	12	2	2	17	10	2	3	12	10	0	9	14	4	3	12	8	2	0	13	1	16	3	2	9	2	10	2	2	13	1	9	3	2	15	3	2	12	2	2	10	1	5	12	2	10	1	4	10	2	1	15	2	14	9	4	3	9	4	10	6	4	9	0	1	11	2	15	3	2	8	2	1
11	9	11	19	8	15	8	6	14	37	11	10	59	46	11	6	2	8	9	5	2	8	16	4	4	16	7	2	17	6	3	4	13	14	1	4	8	5	5	6	1	15	1	12	1	3	15	4	11	1	2	13	3	5	16	3	4	11	3	1	13	0	16	4	1	13	3	1	18	2	10	5	3	1	6	2	16	1	2	9	2	1	11	2	12	5	5	17	2	3
12	15	10	10	10	15	15	12	13	28	9	17	48	51	8	9	3	12	10	2	4	10	14	3	3	10	8	4	14	18	3	2	8	13	0	3	8	3	10	2	6	10	2	14	2	0	15	3	12	2	3	10	2	3	10	2	3	12	5	3	11	2	20	4	3	15	1	4	11	5	9	12	3	2	14	6	9	4	5	9	1	1	7	5	16	2	1	16	1	3
18	11	13	8	8	8	17	14	13	27	10	13	46	48	6	8	1	9	12	2	2	16	16	4	1	7	11	2	6	11	4	3	14	7	4	2	14	2	8	1	7	13	2	15	3	2	9	2	14	2	3	6	5	1	9	4	5	8	1	1	10	2	10	1	3	18	1	3	13	4	5	10	1	5	14	1	8	2	5	11	1	2	12	0	14	5	6	5	3	1
17	10	11	10	8	15	15	13	15	20	17	8	51	43	9	10	32	10	10	4	2	14	11	3	5	8	11	2	18	23	2	3	13	13	3	4	10	4	18	6	1	9	9	13	0	3	16	4	17	3	2	15	3	5	9	3	3	16	3	3	11	1	12	3	3	19	4	0	13	4	12	15	2	2	14	2	13	5	2	11	1	3	9	2	14	1	2	10	3	2
7	13	11	8	18	17	9	13	10	18	13	13	48	30	8	19	109	12	11	2	5	16	12	1	3	11	9	5	11	14	3	2	7	9	2	5	10	4	10	7	2	13	3	16	2	5	8	0	12	3	2	12	1	2	14	5	6	13	1	4	12	4	15	3	2	18	3	4	13	4	10	13	5	4	6	2	6	5	4	8	2	2	13	2	14	6	2	9	1	4
13	11	3	8	6	15	13	15	11	21	8	13	43	34	10	7	77	10	16	2	3	11	6	5	4	11	9	1	23	15	3	1	13	10	4	3	14	4	12	1	3	9	5	19	3	1	11	2	14	2	3	16	5	2	13	3	3	15	3	0	9	3	9	3	3	11	0	3	12	1	15	8	2	2	11	3	12	2	4	12	3	1	11	2	9	2	1	12	2	4
8	11	13	18	4	9	12	10	14	17	13	14	30	29	19	9	65	11	20	5	4	12	11	3	2	9	11	4	14	19	2	2	9	11	5	3	8	2	16	2	2	17	4	11	5	1	12	3	18	2	3	12	2	0	4	6	7	20	4	4	15	3	12	2	6	14	4	1	14	0	13	12	4	1	8	2	11	4	3	8	2	2	9	4	18	2	2	8	4	5
16	3	7	6	10	13	8	11	10	21	13	11	34	44	7	6	84	16	9	3	1	6	15	4	1	9	17	2	15	10	1	5	10	6	3	4	7	3	10	3	1	9	5	8	1	1	9	6	7	3	4	9	2	4	9	3	3	13	0	5	15	0	11	3	1	8	3	3	16	6	8	16	2	1	11	3	6	4	2	9	1	2	16	3	13	1	2	9	4	2
14	13	8	4	10	12	12	14	17	22	14	7	29	29	9	16	57	20	8	4	0	11	8	2	1	11	13	7	19	9	2	2	11	7	3	2	6	1	8	2	3	8	2	13	1	0	14	3	12	3	3	7	0	2	12	7	1	9	4	2	8	2	11	6	2	19	1	2	7	5	12	9	1	7	15	3	12	3	2	11	2	2	13	4	12	2	1	10	5	1
17	7	5	10	15	8	6	10	10	18	11	16	44	23	6	8	62	9	10	1	2	15	8	1	1	17	4	3	10	7	5	2	6	7	4	3	8	1	23	1	3	13	3	8	1	3	7	2	16	4	3	10	4	4	7	3	4	11	5	1	18	1	16	1	5	11	3	3	9	2	16	11	1	2	10	3	17	2	6	11	2	4	14	2	12	2	1	10	2	0
15	8	8	10	14	12	15	17	11	19	7	14	29	20	16	8	59	8	10	0	1	8	8	1	6	13	18	1	9	10	2	2	7	7	2	2	12	2	9	3	2	14	5	8	0	4	11	1	10	3	0	10	2	2	7	1	1	15	2	3	11	4	11	2	2	12	2	5	13	5	9	13	7	2	10	5	9	2	4	12	2	0	14	5	19	1	2	21	1	3
11	5	9	15	13	6	13	10	9	15	16	13	23	17	8	6	48	10	13	2	25	8	13	1	7	4	12	4	7	11	2	2	7	19	3	7	16	1	9	3	4	12	3	9	3	2	6	1	11	3	3	15	4	3	10	4	1	15	1	2	12	2	10	5	2	9	3	4	5	2	11	11	2	1	14	3	8	6	3	12	4	2	10	1	9	1	1	10	0	2
9	8	11	14	11	15	16	11	8	18	14	15	20	18	8	16	45	10	9	1	90	8	15	6	5	18	8	1	10	4	2	4	7	4	2	0	12	0	8	2	5	8	2	12	4	6	13	3	15	0	1	5	2	4	14	1	1	13	3	4	12	2	16	2	4	15	5	3	6	1	13	14	2	1	13	3	6	4	4	16	0	0	13	2	15	2	2	17	3	0
9	9	7	13	9	13	8	9	12	14	13	15	17	26	6	19	34	13	13	25	84	13	7	7	2	12	11	1	11	19	2	0	19	7	7	1	11	4	6	4	1	9	3	16	2	5	9	2	13	3	5	7	3	3	10	1	4	8	2	2	7	4	9	2	3	7	4	4	13	4	11	13	1	6	10	2	13	3	1	16	2	0	18	2	12	1	3	9	2	1
8	11	7	11	13	16	12	8	9	5	15	11	18	21	16	12	43	9	6	90	89	15	11	5	5	8	18	3	4	12	4	4	4	5	0	3	9	0	12	5	2	8	2	14	6	9	22	2	5	1	2	6	4	2	19	1	1	13	4	6	12	3	6	4	5	16	3	2	13	2	14	14	1	4	15	2	17	4	2	10	0	6	9	4	9	2	4	17	0	7
8	7	7	9	9	8	12	12	12	18	15	12	26	15	19	10	35	13	11	84	67	7	7	2	2	11	10	0	19	11	0	6	7	11	1	2	11	1	11	1	4	17	0	11	5	1	9	5	10	5	1	7	3	2	9	4	3	10	2	2	11	1	11	3	0	9	4	0	13	3	13	9	6	1	9	4	11	1	7	9	0	2	4	1	7	3	2	9	1	3
12	7	9	13	8	12	3	9	16	15	11	9	21	14	12	8	40	6	7	89	59	11	8	5	1	18	12	3	12	11	4	4	5	7	3	4	11	2	13	2	2	14	1	10	9	5	16	3	10	2	4	12	2	5	12	1	2	6	6	3	11	4	15	5	1	11	2	1	16	2	14	15	4	1	10	2	7	2	2	17	6	3	10	3	12	4	4	11	7	0
15	7	5	9	6	12	8	12	12	12	12	14	15	16	10	9	38	11	14	67	64	7	12	2	1	10	8	3	11	10	6	3	11	12	2	3	14	1	16	4	1	11	1	7	1	4	7	0	10	1	1	16	2	3	7	3	2	13	2	5	7	4	12	0	9	9	0	1	11	7	9	11	1	2	6	5	13	7	0	12	2	2	16	3	10	2	3	15	3	3
6	9	11	8	22	3	9	16	11	11	9	11	14	15	8	12	27	7	16	59	48	8	5	1	2	12	11	3	11	12	4	6	7	15	4	5	11	2	7	2	4	13	5	14	5	2	17	5	14	4	2	13	5	3	12	2	3	12	3	1	12	2	12	1	0	9	1	2	13	3	15	5	1	1	11	0	13	2	1	12	3	2	14	2	16	4	1	10	0	2
5	5	9	6	14	8	6	12	12	12	14	4	16	15	9	13	21	14	8	64	44	12	12	1	6	8	13	7	10	13	3	0	12	14	3	4	10	1	14	1	2	15	6	12	4	0	9	0	10	1	1	12	3	7	10	2	4	3	5	4	7	2	13	9	3	15	1	4	9	1	11	13	2	2	17	3	14	0	5	9	2	0	22	6	11	3	1	13	3	3
10	11	9	22	11	9	12	11	8	15	11	15	15	20	12	15	30	16	8	48	41	5	10	2	3	11	9	1	12	10	6	2	15	7	5	4	15	4	9	4	1	14	1	12	2	2	4	1	9	2	5	11	3	3	8	3	4	10	1	4	4	1	10	0	1	11	2	1	10	2	5	9	1	3	6	3	9	1	1	6	2	5	10	3	7	1	4	11	2	4
9	9	12	14	13	6	10	12	8	17	4	16	15	14	13	10	23	8	10	44	37	12	14	6	16	13	12	2	13	7	0	2	14	15	4	1	10	3	11	2	2	14	1	11	0	5	10	1	6	1	1	14	7	3	12	4	0	16	4	2	11	4	17	3	1	14	4	2	14	1	13	10	2	0	8	3	13	5	3	12	0	4	10	4	10	1	1	18	3	3
5	9	10	11	13	12	14	8	13	8	15	8	20	12	15	8	27	8	14	41	46	10	11	3	90	9	10	4	10	10	2	2	7	10	4	0	9	1	8	1	1	12	1	10	2	4	15	2	12	5	6	13	3	1	10	4	6	19	4	3	9	4	18	1	4	8	1	3	7	3	9	11	3	3	9	2	6	1	3	15	5	2	14	2	11	4	6	11	4	4
15	12	8	13	11	10	11	8	10	14	16	11	14	9	10	14	24	10	10	37	41	14	12	16	71	12	7	5	7	19	2	4	15	10	1	5	13	5	15	2	1	11	2	15	5	4	13	2	18	1	3	13	3	2	13	0	3	13	2	7	12	5	13	1	4	10	2	3	12	0	10	15	0	2	12	3	10	3	5	10	4	5	9	3	12	1	5	11	3	2
6	10	5	13	14	14	5	13	10	14	8	7	12	11	8	10	31	14	11	46	24	11	17	90	79	10	11	1	10	17	2	5	10	7	0	4	10	3	10	1	1	14	4	15	4	2	13	3	20	6	0	18	1	3	17	6	6	9	3	3	14	2	13	4	4	14	3	3	19	3	11	11	3	1	16	2	8	3	1	15	2	1	13	1	14	6	2	12	4	1
8	8	11	11	10	11	8	10	7	9	11	9	9	12	14	10	9	10	16	41	28	12	15	71	61	7	6	2	19	22	4	2	10	11	5	2	17	3	14	1	2	16	4	20	4	1	6	3	14	3	2	6	2	2	7	3	5	12	7	2	8	3	7	4	3	14	3	2	9	1	15	9	2	4	8	4	18	5	3	10	5	0	9	3	10	5	3	5	2	4
3	5	6	14	13	5	6	10	10	10	7	10	11	7	10	13	23	11	18	24	31	17	9	79	54	11	6	4	17	13	5	3	7	8	4	3	8	3	10	1	3	14	4	9	2	1	9	4	11	0	3	16	3	0	12	6	4	18	3	6	10	1	10	4	2	15	3	2	11	1	11	15	1	2	10	3	10	1	5	16	1	3	14	6	17	2	4	6	1	2
15	11	4	10	10	8	11	7	14	13	9	11	12	13	10	15	16	16	12	28	25	15	12	61	59	6	11	3	22	13	2	2	11	7	2	5	15	4	10	2	1	9	3	13	1	3	10	2	10	2	4	9	2	4	8	5	2	9	2	6	9	3	7	3	1	13	2	1	13	4	9	6	4	5	12	4	15	3	5	7	0	4	14	0	14	3	3	19	4	3
2	6	4	13	14	6	8	10	12	9	10	8	7	11	13	17	11	18	8	31	20	9	15	54	54	6	9	1	13	12	3	0	8	9	3	1	11	7	13	3	1	10	2	6	1	3	5	4	10	3	4	16	0	3	13	4	2	11	6	4	16	4	12	2	5	13	2	2	18	6	15	12	2	3	8	4	8	5	4	14	3	2	13	1	12	4	3	11	2	4
9	4	12	10	10	11	8	14	10	15	11	10	13	15	15	13	15	12	15	25	19	12	15	59	40	11	10	2	13	11	2	6	7	12	5	5	14	2	13	1	7	13	4	7	3	1	17	5	10	4	3	13	4	2	15	2	2	8	6	0	12	4	11	1	2	13	1	4	11	3	6	14	5	5	12	4	12	5	0	9	4	0	16	2	16	3	2	19	3	3
5	4	10	14	19	8	11	12	9	8	8	11	11	15	17	21	16	8	12	20	26	15	12	54	38	9	12	1	12	13	0	4	9	12	1	2	9	3	8	1	2	10	5	11	3	4	12	3	12	4	3	10	3	4	11	2	1	10	4	3	13	2	10	5	4	3	2	2	14	7	12	5	3	1	15	3	10	4	0	10	2	3	10	7	13	3	1	17	4	2
15	12	12	10	6	8	6	10	13	13	10	8	15	13	13	13	18	15	10	19	19	15	11	40	42	10	17	4	11	8	6	2	12	19	5	1	11	3	13	7	3	10	1	16	1	3	15	1	13	3	4	10	2	3	8	2	5	16	0	6	11	2	14	2	2	11	4	0	11	8	14	16	5	2	8	2	6	0	3	11	0	1	13	4	10	2	3	15	3	1
