#Saved Data from the class pulsed_measurement_logic on 18.11.2022 at 16h47m42s.
#
#Parameters:
#===========
#
#bin width (s): 5.0000000000000001e-09
#record length (s): 8.6824999999999996e-05
#gated counting: False
#extraction parameters: {'conv_std_dev': 2.0, 'method': 'conv_deriv'}
#
#Data:
#=====
#Signal (counts)
9	18	18	15	12	17	15	16	15	9	12	25	9	17	17	16	21	23	20	16	13	21	14	7	8	20	13	8	19	14	18	17	22	15	14	11	26	19	10	6	12	15	9	10	16	12	18	26	14	7	16	19	13	15	5	10	24	13	9	15	17	13	15	10	19	14	13	13	10	17	13	14	14	14	15	11	22	24	9	9	19	13	12	10	12	19	13	21	15	10	15	13	13	12	16	14	9	21	10	16	12	27	17	15	15	17	24	18	11	16	7	12	17	16	16	17	14	14	14	19	11	15	19	19	14	19	14	13	15	15	17	15	21	15	16	9	14	13	13	13	18	14	23	15	16	18	16	21	14	16	15	9	9	13	20	17
14	14	23	12	21	8	12	18	18	13	13	8	10	19	17	4	15	15	9	11	16	23	14	16	20	13	20	15	15	16	7	16	18	16	14	11	15	23	14	9	17	14	10	15	23	18	14	16	14	15	18	18	20	19	16	23	20	12	14	15	20	17	13	16	15	20	14	10	10	25	18	11	13	10	20	8	14	16	12	10	13	21	13	15	11	24	12	11	13	16	20	16	10	17	11	8	11	22	12	21	16	20	9	16	12	13	10	24	11	23	22	14	12	15	6	15	9	11	16	21	11	11	18	25	13	12	25	11	9	16	17	16	15	10	18	12	11	18	16	6	18	16	23	16	14	14	22	14	16	17	14	13	12	26	12	12
8	18	15	17	17	15	5	15	13	7	25	17	11	17	25	21	12	20	18	13	12	14	15	8	8	13	15	8	14	22	17	12	15	19	11	22	19	17	6	10	20	9	11	16	18	15	26	16	16	9	19	16	15	5	9	24	8	10	15	9	10	16	10	11	14	22	13	10	12	8	15	14	10	16	8	11	24	15	15	7	13	22	17	12	10	13	21	13	10	12	13	14	14	11	14	15	12	10	21	22	17	6	18	15	13	24	17	22	12	7	13	12	16	9	11	21	14	7	19	20	14	11	19	20	11	14	12	7	15	15	15	14	14	16	9	14	14	23	13	10	14	20	10	16	11	19	20	17	16	18	12	9	9	20	24	13
4	23	17	8	8	11	15	18	16	13	8	27	14	17	15	15	4	9	6	16	7	14	16	20	12	20	11	6	16	17	16	14	16	21	11	11	23	11	9	12	9	10	11	23	22	17	16	20	13	12	18	25	15	16	19	20	13	19	15	12	14	14	16	17	20	14	20	10	11	22	7	13	8	18	14	10	16	18	20	9	21	21	13	11	18	12	10	14	16	8	16	10	8	11	8	15	14	12	20	7	16	18	12	12	14	10	18	15	13	22	18	11	15	12	16	16	11	13	21	11	15	13	21	16	13	25	18	22	16	4	16	12	10	18	7	11	22	9	6	12	16	13	14	14	12	15	18	15	17	18	14	12	21	12	25	19
12	15	14	8	15	15	8	13	12	7	17	14	10	25	14	12	11	18	17	12	6	15	15	8	13	15	18	13	22	19	12	14	19	18	22	12	17	13	10	19	16	11	16	18	18	13	16	18	12	7	16	15	11	9	18	8	22	22	9	8	11	11	11	9	22	22	17	12	8	18	10	10	16	24	12	16	15	14	21	13	22	11	14	10	4	21	13	10	12	7	14	13	15	9	15	9	9	21	15	20	3	7	16	13	11	17	15	17	7	13	16	10	9	11	17	13	7	9	20	23	12	15	19	20	4	12	8	20	15	18	14	12	20	9	10	14	15	21	10	12	20	12	20	11	7	20	18	11	18	23	16	9	12	24	12	16
6	17	20	9	11	20	9	16	19	9	27	15	16	15	11	4	12	6	20	7	15	16	23	12	13	11	16	13	17	22	14	12	21	15	11	14	11	19	12	16	20	11	10	22	17	7	20	17	13	6	25	22	10	19	7	13	16	17	12	10	18	18	17	8	14	13	7	11	4	15	14	8	12	12	10	12	18	17	18	7	21	16	13	18	4	10	20	11	8	12	10	11	13	15	15	15	9	20	16	21	11	17	13	14	12	18	15	13	11	18	25	15	12	9	16	24	13	8	11	12	16	11	14	16	10	18	15	13	4	13	12	17	9	7	10	22	21	11	12	10	13	20	15	12	10	14	9	14	18	15	13	21	8	25	22	20
8	14	15	12	15	13	11	12	18	15	14	17	10	14	19	11	9	17	18	6	8	15	13	13	10	18	17	8	19	25	14	9	18	13	12	6	13	13	19	10	17	16	9	18	14	13	18	20	15	13	15	15	8	18	11	22	19	20	8	8	11	12	9	15	22	17	12	8	12	16	11	16	13	13	18	11	14	19	14	12	11	20	16	4	7	13	20	19	7	7	13	15	9	16	9	17	14	15	17	16	14	26	11	11	3	15	9	7	17	16	19	12	11	13	16	14	9	10	23	21	17	6	13	19	15	8	19	14	18	7	12	24	11	10	6	15	17	14	12	16	12	19	13	7	13	24	12	12	23	19	17	12	8	12	19	20
5	20	12	9	20	13	13	19	11	7	15	16	10	11	12	12	17	20	16	15	10	23	18	13	9	16	12	15	22	14	12	9	15	23	14	6	19	22	16	13	19	10	8	17	22	15	17	20	13	12	22	8	16	7	12	16	16	18	10	10	20	11	8	9	13	19	20	4	14	12	10	12	11	16	16	15	17	11	13	11	16	8	12	4	7	20	16	17	12	10	11	19	15	14	15	24	11	16	15	16	16	17	18	12	10	15	16	19	7	25	18	18	9	11	14	18	8	14	12	14	12	6	16	19	10	15	11	15	13	8	17	17	24	10	6	21	16	8	10	9	20	14	12	10	8	13	22	12	15	28	13	8	9	22	20	14
4	15	14	9	13	17	9	18	18	3	17	10	16	19	21	9	9	18	22	8	12	13	12	10	4	17	17	13	25	15	9	9	13	16	6	9	13	12	10	12	16	9	13	14	14	7	20	15	11	11	15	12	10	11	11	19	17	15	8	6	16	14	15	8	17	12	21	12	8	16	13	13	16	9	11	7	19	16	10	10	20	16	11	7	9	20	11	20	7	11	15	13	12	10	17	18	11	17	17	10	8	18	12	3	8	9	15	15	8	19	18	23	13	13	18	14	10	13	21	14	10	13	17	17	9	19	12	19	7	11	24	15	7	6	16	17	7	16	16	14	19	14	15	13	10	16	19	15	19	18	17	8	8	19	17	15
14	12	11	9	13	18	6	11	16	11	16	11	14	12	10	17	14	16	11	10	14	18	16	9	9	12	13	5	14	9	9	10	23	17	6	21	22	16	13	13	19	8	15	22	20	12	20	17	9	10	8	17	11	12	8	16	16	15	10	8	18	23	9	12	19	10	20	14	15	17	17	11	17	11	15	12	11	18	13	14	8	17	17	7	11	16	17	14	10	8	19	13	17	10	24	13	12	15	11	14	15	9	17	10	9	16	15	13	6	18	18	18	11	17	13	18	14	10	14	14	14	8	11	17	9	11	14	20	8	9	17	14	12	6	5	16	16	18	9	16	14	17	8	8	9	15	12	12	28	12	12	9	16	20	17	11
12	14	10	9	17	22	12	18	32	10	10	14	8	21	7	9	16	22	13	12	10	12	14	4	11	17	17	8	15	17	9	6	16	10	9	6	12	6	12	17	14	13	15	14	16	9	15	14	15	13	12	19	17	11	9	17	13	17	6	8	12	13	8	8	12	13	16	8	13	9	16	16	10	18	17	8	16	17	18	6	16	15	6	9	16	11	15	12	11	7	13	14	16	6	18	13	8	17	15	12	13	14	10	8	6	15	11	25	8	18	20	10	13	9	14	20	13	8	14	17	11	10	15	10	9	12	17	15	11	15	15	14	13	16	10	7	8	16	14	6	14	20	9	10	10	19	14	13	18	18	11	8	13	17	9	20
6	11	17	11	18	13	11	16	18	14	11	23	9	10	15	14	8	11	15	14	10	16	15	9	8	13	11	10	9	14	10	12	17	12	21	13	16	14	13	16	16	15	7	20	13	11	17	16	13	19	17	14	12	8	6	16	4	12	8	13	19	11	12	11	10	18	17	15	8	15	9	17	10	17	14	6	18	14	10	12	17	9	21	11	9	17	18	9	8	12	13	12	18	10	13	17	13	11	19	13	14	19	12	9	10	15	17	13	14	18	20	16	17	14	10	15	10	5	14	11	13	9	15	17	17	14	18	17	9	8	14	19	17	5	8	16	15	13	16	7	17	14	11	9	9	11	7	10	12	10	7	16	16	17	11	20
11	10	13	8	22	20	15	32	27	13	14	16	10	7	17	16	9	13	20	10	10	14	7	11	11	17	20	7	17	16	6	12	10	15	6	5	6	19	17	7	21	15	13	16	17	8	14	21	9	11	19	12	13	9	7	13	17	15	8	10	21	12	8	12	13	15	14	13	16	11	8	10	6	16	7	13	17	15	10	13	15	13	14	16	12	15	14	17	7	9	14	14	17	15	13	10	12	15	14	9	16	25	9	6	15	11	19	13	9	20	16	17	9	9	19	10	8	9	17	17	10	12	12	16	11	17	18	16	15	10	14	15	15	10	12	8	16	20	6	15	20	12	16	10	15	16	15	11	18	15	14	13	10	9	2	15
11	17	11	11	13	13	12	18	15	10	23	24	9	15	17	8	7	15	24	10	7	15	15	8	12	11	16	11	14	17	12	14	12	17	13	8	14	19	16	10	14	7	18	13	15	14	16	12	14	10	14	18	11	6	12	4	11	20	13	14	22	16	11	14	18	14	18	8	12	16	18	10	10	16	15	9	14	20	16	18	9	10	16	9	8	18	12	15	12	10	12	13	14	14	17	20	10	19	13	19	6	11	15	10	8	17	16	12	11	20	14	12	14	13	17	25	5	8	11	19	19	11	15	9	14	18	17	17	8	15	19	16	12	8	16	15	12	16	7	10	14	16	13	9	9	13	11	9	10	17	13	16	15	11	11	6
15	13	13	14	20	20	7	27	11	13	16	8	8	17	11	9	9	20	15	10	5	7	18	11	4	20	16	11	16	17	12	8	15	11	5	4	19	23	7	5	12	13	5	17	11	8	21	22	14	13	12	16	13	7	10	17	18	9	10	10	13	15	12	10	15	13	13	16	13	24	14	6	6	12	14	7	15	22	11	7	13	11	12	12	13	14	12	11	9	11	14	10	12	13	10	13	14	14	15	16	11	18	10	15	12	19	14	17	12	16	13	20	9	13	19	10	9	8	17	12	17	14	16	16	9	18	15	14	10	14	15	12	14	12	13	16	14	10	15	10	12	8	10	15	11	16	16	9	15	23	16	10	12	2	12	10
13	11	19	12	13	17	5	15	15	8	24	13	10	17	14	7	10	24	25	7	6	15	13	12	11	16	11	14	17	21	14	9	17	15	8	9	19	14	10	10	8	18	7	15	17	12	12	15	18	11	18	13	21	12	14	11	17	16	14	18	19	19	14	9	14	12	11	12	8	12	13	10	10	19	14	11	20	19	12	16	10	11	17	8	12	12	8	20	10	14	13	17	12	17	20	15	10	13	22	15	10	14	18	8	17	16	10	16	14	14	17	17	13	10	13	11	8	11	19	19	16	15	16	10	7	17	14	10	15	8	16	16	15	16	15	12	12	18	10	10	16	20	18	9	9	12	14	13	17	19	13	15	6	11	16	12
8	13	13	5	20	14	10	11	21	8	8	19	10	11	20	9	13	15	9	5	17	18	11	4	12	16	9	9	17	20	8	5	11	18	4	11	23	16	5	11	11	5	7	11	19	10	22	16	17	6	16	13	19	10	14	18	16	18	10	11	11	14	10	7	13	10	16	13	13	9	19	6	15	16	14	14	22	17	15	4	11	21	11	13	4	12	16	14	11	7	10	14	14	15	13	16	17	15	9	11	11	18	13	12	8	14	12	13	8	13	19	13	13	9	23	17	8	13	12	20	20	9	12	15	8	15	12	16	14	11	12	15	12	13	14	14	17	17	10	14	8	13	16	11	7	10	9	9	23	10	11	12	9	12	11	11
13	19	10	9	17	10	12	15	17	10	13	14	11	14	13	10	12	25	18	6	14	13	10	11	8	11	14	7	21	10	9	9	15	15	9	9	14	17	10	11	22	7	8	17	8	7	15	14	10	12	13	7	13	14	11	17	16	12	18	5	9	13	9	12	12	14	15	8	12	24	13	10	15	10	11	14	19	12	9	11	11	11	12	12	14	8	14	10	14	13	17	9	18	7	15	19	11	22	8	11	13	8	19	17	9	10	14	13	9	17	12	16	10	14	20	16	11	14	19	12	14	12	14	19	10	14	15	15	8	9	16	15	16	15	10	12	18	15	10	16	20	10	21	9	4	14	22	9	19	19	12	6	8	16	12	9
7	13	14	12	14	15	8	21	17	13	19	20	12	20	16	13	11	9	19	17	8	11	15	12	10	9	12	9	20	14	5	7	18	21	11	16	16	20	11	10	12	7	8	19	14	12	16	13	14	13	13	13	12	14	12	16	17	18	11	9	9	15	7	11	10	21	15	13	7	18	13	15	16	13	15	10	17	14	10	11	21	19	10	4	9	16	22	16	7	13	14	17	19	10	16	19	8	9	14	17	12	24	16	8	13	12	15	18	8	19	10	17	9	8	11	16	13	5	20	18	16	11	14	11	6	12	19	11	11	13	15	18	19	14	12	17	13	8	14	14	13	14	14	7	12	19	16	12	10	18	16	9	7	11	24	22
10	10	16	17	10	21	6	17	15	10	14	12	10	13	7	12	5	18	22	14	8	10	10	8	9	14	13	9	10	20	9	14	15	14	9	7	17	14	11	13	18	8	4	8	12	6	14	16	10	6	7	16	9	11	10	16	17	18	5	14	11	14	12	14	14	17	14	12	15	8	15	15	12	14	4	13	12	13	13	8	11	11	13	14	16	14	24	9	13	13	9	15	15	12	19	14	10	8	15	21	9	20	17	9	10	14	19	18	13	12	12	20	14	6	21	11	14	7	12	15	18	8	10	20	8	15	18	23	9	15	15	14	12	10	6	18	12	16	16	10	10	10	22	4	10	9	14	11	19	7	16	8	13	12	13	20
9	14	8	15	15	16	9	17	11	8	20	15	5	16	14	11	9	19	23	8	10	15	10	10	14	12	16	15	14	7	7	12	21	17	16	7	20	12	10	4	13	8	6	14	11	13	13	17	12	11	13	14	16	12	8	17	18	12	9	9	15	17	11	9	21	15	17	7	10	12	12	16	11	20	12	15	14	19	9	11	19	14	16	9	9	22	18	8	13	3	17	12	18	13	19	13	12	14	12	21	15	15	9	13	11	15	22	12	11	10	16	13	8	6	14	17	5	13	18	14	8	7	16	13	12	19	11	16	13	9	18	9	20	12	16	13	12	13	14	11	14	21	14	12	12	20	16	8	18	14	11	7	10	24	18	16
5	16	16	11	21	22	5	15	19	9	12	22	10	7	12	5	7	22	13	8	8	10	17	9	12	13	18	9	20	13	14	11	14	13	7	10	14	11	13	6	14	4	12	12	15	7	16	10	8	12	16	15	9	10	12	17	14	21	14	8	12	15	14	10	17	12	16	15	11	12	16	12	9	14	12	9	13	9	9	7	11	7	20	16	8	24	14	10	13	13	15	13	13	10	14	13	12	15	12	14	12	14	17	10	10	19	17	13	10	12	9	17	6	8	10	16	7	11	15	16	14	4	9	17	11	18	13	17	15	13	14	13	10	6	16	12	15	16	10	16	10	13	16	10	9	10	14	11	7	17	6	13	6	13	13	15
11	8	13	8	16	16	14	11	11	11	15	10	8	14	14	9	10	23	19	10	11	10	14	14	11	16	14	9	7	11	12	10	17	11	7	10	12	15	4	12	18	6	16	11	10	10	17	23	19	10	14	11	21	8	10	18	17	16	9	14	15	17	9	18	15	13	12	10	11	16	12	11	6	14	10	14	19	16	15	8	14	16	9	9	6	18	22	23	3	10	12	12	13	7	13	17	11	12	11	15	5	15	11	11	7	22	11	17	9	16	16	19	6	9	10	12	13	7	14	15	15	15	14	21	12	11	12	15	9	8	9	13	15	16	9	12	12	13	11	10	21	15	18	12	7	15	13	10	14	12	16	10	10	18	17	10
6	16	11	13	22	13	9	19	10	11	22	16	6	12	16	7	13	13	10	8	9	17	14	12	6	18	19	14	13	17	11	8	13	15	10	13	11	10	6	16	13	12	13	15	21	11	10	10	17	13	15	17	11	12	6	14	11	18	8	9	12	15	10	12	12	17	11	11	12	20	9	9	13	11	16	10	9	16	6	12	7	11	17	8	19	14	20	15	13	10	13	16	12	11	13	18	6	12	17	18	11	9	18	10	7	17	13	14	9	9	14	20	8	7	17	12	11	11	16	21	11	12	9	15	7	13	16	12	13	9	13	19	18	16	8	15	19	14	16	13	13	19	17	9	10	14	18	10	17	16	12	6	11	13	17	13
8	13	17	15	16	12	9	11	4	4	10	15	11	14	13	10	11	19	13	11	9	14	16	11	9	14	15	9	11	15	10	5	11	11	10	3	15	13	12	10	18	16	10	10	15	7	23	14	14	12	11	20	18	10	9	17	17	11	14	11	10	19	18	10	13	23	12	11	16	21	6	6	9	8	11	12	16	16	16	16	16	16	6	6	8	22	18	14	10	10	12	15	14	9	17	16	16	11	7	9	12	13	7	7	4	11	14	17	7	16	10	10	9	10	17	19	7	10	15	9	14	10	12	18	11	12	13	16	8	5	13	9	17	9	8	12	9	15	10	16	15	18	30	7	9	8	16	9	12	12	18	10	8	17	16	15
5	11	9	11	13	14	14	10	19	11	16	14	12	16	12	13	13	10	20	9	4	14	21	6	7	19	17	8	17	13	8	11	15	9	13	13	10	13	16	10	14	13	7	21	14	10	10	14	16	6	17	15	12	6	9	11	13	9	9	6	13	15	12	7	17	18	15	12	7	13	11	13	11	14	12	13	16	17	13	7	11	18	9	19	12	20	14	10	10	9	16	9	17	11	18	17	8	17	11	7	5	19	16	7	8	13	16	16	14	14	12	18	7	14	12	19	11	13	21	11	10	10	14	14	7	16	13	16	9	15	19	17	14	8	10	19	13	8	13	7	19	7	14	10	8	20	12	11	16	6	18	11	5	17	10	12
9	17	13	7	12	8	5	4	18	8	15	12	5	13	18	11	8	13	13	9	9	16	14	9	9	15	13	5	15	17	5	2	11	13	3	12	13	11	10	11	15	10	8	15	8	9	14	15	13	12	20	19	7	9	16	17	8	16	11	6	10	18	10	7	23	17	17	16	7	14	11	9	8	15	10	12	16	14	16	8	16	16	16	8	11	18	13	11	10	12	15	11	15	14	16	19	10	7	13	13	12	9	14	4	9	14	19	6	7	10	10	16	10	10	11	10	10	10	9	15	10	4	13	14	10	13	13	10	5	11	9	8	18	8	10	9	11	10	16	8	18	11	14	9	7	17	9	3	12	19	15	8	10	16	15	19
8	9	6	10	14	11	7	19	17	15	14	12	14	12	14	13	7	20	12	4	10	21	12	7	16	17	13	16	13	10	11	7	9	13	13	14	13	10	10	16	11	7	9	14	12	7	14	11	23	4	15	13	13	9	11	13	23	7	6	7	23	14	7	13	18	10	15	7	12	14	8	11	13	10	15	10	17	18	10	10	18	20	20	12	6	14	13	13	9	12	9	17	8	10	17	18	13	11	13	9	6	13	15	8	8	16	17	10	10	12	19	16	14	8	16	12	13	13	11	17	11	5	14	18	6	13	8	15	15	8	17	9	10	10	13	13	22	22	7	7	7	9	14	8	10	23	13	11	6	14	10	5	7	10	15	14
11	13	18	10	8	25	10	18	9	6	12	13	14	18	11	8	11	13	15	9	11	14	23	9	14	13	11	8	17	11	2	6	13	11	12	9	11	12	11	12	10	8	14	8	16	11	15	14	16	8	19	8	11	16	13	8	16	11	6	10	17	12	7	9	17	22	9	7	8	13	14	8	12	16	13	14	14	12	24	7	16	15	10	11	11	13	12	15	12	13	11	15	8	7	19	21	12	13	18	12	11	16	16	9	7	19	16	13	11	10	15	8	10	9	16	11	10	14	15	18	12	7	13	16	7	13	16	19	11	8	8	13	8	10	7	11	8	19	8	9	11	13	16	7	11	12	9	5	19	15	17	10	11	15	17	13
11	6	21	7	11	15	5	17	8	6	12	16	4	14	9	7	11	12	6	10	9	12	19	16	16	13	15	12	10	16	7	13	13	14	14	10	10	10	16	6	14	9	12	12	12	7	11	12	10	12	13	11	20	11	11	23	18	12	7	12	11	15	13	11	10	11	14	12	15	5	12	13	5	14	18	10	18	11	15	11	20	12	18	6	12	13	15	9	12	13	17	9	15	5	18	12	10	13	14	16	11	12	8	8	8	17	20	19	6	19	14	17	8	10	12	9	13	10	17	7	13	8	17	14	15	8	11	18	8	8	9	15	21	13	8	22	10	16	7	12	9	12	11	10	7	13	12	9	14	15	15	7	5	15	14	14
12	18	16	4	25	16	7	9	13	9	13	15	9	11	19	11	12	15	10	11	6	23	15	14	11	11	20	9	11	12	6	11	11	16	9	4	12	16	12	11	9	14	10	16	13	9	14	29	23	10	8	18	13	13	4	16	11	17	10	9	10	15	9	6	22	18	15	8	15	12	17	12	12	12	13	10	12	12	12	11	15	12	13	11	13	12	10	21	13	8	15	22	14	5	21	14	8	18	18	7	12	18	17	7	13	16	13	15	11	15	20	14	9	9	17	13	14	10	18	12	13	11	15	17	8	16	17	11	8	13	13	24	17	7	7	8	10	10	9	15	13	13	9	11	12	11	19	6	15	24	18	11	10	17	11	19
12	21	15	16	15	17	10	8	10	8	16	15	12	9	14	11	8	6	11	9	13	19	14	16	10	15	10	9	16	13	13	11	14	17	10	11	10	15	6	18	20	12	6	12	20	11	12	17	7	8	11	27	11	11	10	18	20	18	12	9	23	14	11	5	11	15	18	15	13	14	11	5	8	13	13	10	11	19	13	8	12	13	15	12	12	15	12	9	13	5	9	9	15	11	12	12	8	14	14	11	10	18	13	8	6	20	14	16	11	14	20	13	10	13	8	16	10	18	7	18	21	6	10	17	10	11	8	18	8	11	15	13	20	8	11	10	11	13	12	10	12	12	10	7	11	11	17	10	15	20	17	5	12	14	14	13
10	16	11	11	16	21	13	13	20	9	15	13	10	19	18	12	12	10	10	6	12	15	18	11	10	20	13	11	12	17	11	13	16	16	4	14	16	19	11	12	20	10	9	13	15	6	29	18	14	6	18	16	9	4	9	11	19	11	9	15	16	16	6	6	18	15	16	15	7	17	18	12	9	8	18	14	12	18	11	7	12	16	11	13	12	10	9	19	8	14	22	10	24	8	14	12	9	18	18	14	5	12	14	13	12	13	7	17	7	20	17	9	9	12	19	19	10	11	12	12	11	8	11	18	4	17	18	4	13	14	24	8	11	7	10	10	18	14	15	7	13	18	15	12	5	12	12	14	24	15	16	10	5	11	18	20
9	15	8	7	17	8	5	10	13	16	15	16	6	14	14	8	7	11	23	13	6	14	14	10	7	10	11	11	13	17	11	13	17	19	11	11	15	18	18	8	15	6	8	20	15	9	17	11	14	7	27	14	16	10	8	20	17	17	9	8	17	8	5	14	15	14	14	13	7	11	14	8	11	13	11	15	19	14	9	14	13	24	19	12	15	12	10	18	5	10	9	22	14	9	12	11	11	14	12	14	17	15	12	6	6	14	16	18	14	20	11	15	13	11	13	14	18	5	18	19	19	6	21	10	10	8	10	16	11	5	13	17	13	11	11	11	10	17	10	13	12	15	18	11	13	18	21	10	20	16	14	12	9	14	14	12
13	11	14	11	21	17	9	20	16	9	13	19	5	18	9	12	8	10	15	12	8	18	12	10	5	13	17	12	17	21	13	18	16	18	14	7	19	11	12	5	11	9	9	15	13	13	18	12	19	10	16	12	26	9	8	19	11	13	15	7	19	11	6	10	15	16	11	7	13	12	21	9	3	12	9	8	18	17	19	11	16	17	14	12	9	9	19	9	14	6	10	12	24	9	12	13	10	18	20	11	10	15	17	12	8	7	18	13	11	17	19	13	12	10	9	22	11	10	12	17	18	10	9	18	10	18	11	12	14	9	8	19	12	10	11	18	20	17	7	18	18	11	17	5	9	19	9	12	15	18	13	5	11	18	18	16
7	8	10	5	8	10	6	13	15	6	16	13	9	14	18	7	8	23	15	6	9	14	18	7	11	11	20	10	17	14	13	8	19	15	11	9	18	12	8	14	18	8	13	15	14	11	11	12	13	13	14	21	14	8	14	17	12	17	8	6	15	14	14	8	14	14	11	7	15	9	13	11	9	13	16	14	14	13	13	9	24	17	16	15	13	10	14	12	10	8	22	11	14	9	11	15	9	12	22	10	14	18	13	6	13	16	13	11	5	11	13	9	11	8	19	18	5	7	19	11	18	12	16	14	12	10	12	16	5	5	17	11	8	11	12	10	14	16	13	13	15	19	13	13	9	16	20	12	16	16	15	9	9	14	16	13
10	14	10	7	17	20	8	16	10	13	19	11	7	9	13	8	9	15	13	8	7	12	15	5	5	17	7	7	21	16	18	6	18	11	7	11	11	17	5	10	16	9	10	13	13	6	12	13	17	7	12	11	22	8	9	11	15	12	7	12	12	18	10	7	16	14	19	13	6	13	11	3	11	13	16	12	17	14	16	10	17	17	16	9	16	19	13	12	6	14	12	15	20	7	13	12	10	20	14	9	13	16	15	8	10	18	15	13	9	19	11	16	10	10	9	11	10	14	17	15	14	14	17	11	9	11	17	18	9	9	19	17	15	11	7	20	12	13	18	11	11	13	20	9	5	15	14	12	18	13	10	11	10	18	16	18
15	10	15	13	10	15	10	15	9	9	13	18	10	18	16	8	12	15	9	9	13	18	13	11	8	20	15	14	14	18	8	13	15	13	9	8	12	10	14	11	14	13	10	14	13	5	12	11	16	6	21	19	18	14	14	12	19	18	6	11	16	10	8	9	14	12	14	15	5	11	16	9	8	11	16	15	13	7	12	9	17	11	16	13	7	14	11	14	8	8	11	17	20	12	15	17	2	22	18	13	10	17	14	13	7	13	14	16	7	13	8	13	8	7	10	19	7	12	11	12	17	11	16	15	10	12	10	9	5	10	11	18	11	12	13	14	10	11	13	10	19	21	14	9	13	20	13	12	16	16	10	9	8	16	17	10
7	10	15	11	20	24	10	10	15	8	11	17	7	13	17	9	13	13	12	7	13	15	12	5	12	7	16	13	16	13	6	7	11	16	11	9	17	14	10	10	15	10	10	13	16	13	13	12	9	8	11	10	13	9	15	15	15	16	12	11	13	13	7	8	14	19	15	6	4	19	16	11	16	15	12	9	14	17	12	12	17	8	15	16	8	13	9	15	14	10	15	18	16	9	12	11	7	14	10	12	14	19	8	10	8	15	14	19	10	11	11	15	10	8	12	16	14	8	15	13	13	13	13	9	6	17	14	22	9	7	17	11	14	7	7	12	13	16	11	10	13	13	12	5	11	21	17	10	13	10	19	10	5	16	12	15
7	15	18	12	15	13	11	9	9	9	18	16	11	16	11	12	14	9	11	13	11	13	15	8	15	15	11	10	18	10	13	10	13	12	8	15	10	10	11	15	9	10	7	13	13	13	11	14	17	8	19	9	16	14	8	19	15	6	11	4	9	9	9	7	12	20	13	5	9	13	12	8	18	13	17	14	7	12	15	16	11	11	8	7	10	11	15	24	8	8	17	21	12	13	17	11	10	18	12	9	16	13	17	7	12	14	13	22	13	8	16	18	7	10	14	19	12	10	12	15	12	12	16	11	14	10	14	14	10	7	18	14	11	13	12	10	16	10	10	7	21	10	10	13	4	7	15	11	16	11	11	8	11	17	11	11
7	15	18	9	24	15	18	15	11	8	17	15	5	17	15	13	15	12	9	13	8	12	17	12	8	16	17	11	13	18	7	8	16	16	9	7	14	6	10	10	11	10	11	16	16	13	12	5	22	15	10	16	14	15	8	15	13	14	11	11	15	20	8	15	19	21	18	4	11	6	12	16	10	15	14	8	17	10	13	10	8	18	20	8	8	9	17	18	10	7	18	13	21	10	11	26	8	10	19	17	9	12	10	8	11	14	16	16	7	11	21	13	8	18	17	12	8	10	13	14	15	14	15	11	8	14	14	13	7	18	11	15	13	7	8	13	13	12	10	9	13	18	9	11	13	12	8	18	10	8	14	5	6	12	17	14
7	18	13	9	13	8	15	9	14	8	16	27	5	11	9	14	10	11	8	11	8	15	18	15	13	11	16	12	10	17	10	7	12	15	15	14	10	15	15	10	9	7	6	13	19	12	14	15	10	11	9	13	19	8	12	15	21	12	4	6	17	10	7	8	20	11	12	9	7	11	16	18	13	13	17	5	12	11	20	9	11	13	16	10	10	15	10	9	8	6	21	6	9	6	11	10	5	12	18	8	11	10	24	12	6	13	17	13	7	16	14	20	10	11	7	18	10	9	15	13	25	12	23	11	9	14	21	12	7	15	14	13	15	12	10	16	9	14	7	7	10	10	15	4	9	20	15	6	11	10	23	11	7	11	14	20
5	18	12	12	15	17	11	11	13	17	15	18	12	15	7	15	7	9	14	8	11	17	10	8	11	17	10	10	18	18	8	17	16	18	7	9	6	8	10	13	10	11	6	16	8	6	5	6	14	10	16	16	12	8	9	13	8	16	11	7	12	29	15	9	21	12	14	11	12	13	13	10	7	17	13	10	10	17	12	6	18	16	16	8	11	17	17	7	7	12	13	13	15	14	26	8	8	19	19	15	9	16	11	11	10	16	13	15	6	21	15	12	18	9	14	18	10	9	14	11	9	11	11	12	8	14	8	13	18	11	15	7	17	8	18	13	21	12	9	4	18	6	15	13	9	22	14	9	8	17	14	6	12	17	15	17
13	13	17	9	8	15	9	14	17	5	27	7	7	9	18	10	11	8	15	8	17	18	21	13	6	16	12	9	17	14	7	6	15	11	14	5	15	16	10	11	16	6	10	19	18	10	15	14	9	8	13	18	18	12	6	21	13	14	6	19	10	10	8	9	11	17	13	7	10	9	13	13	14	10	22	7	11	15	13	7	13	16	17	10	7	10	20	8	6	12	6	17	12	5	10	23	11	18	14	11	6	15	12	6	7	17	18	9	12	14	16	14	11	8	14	18	9	16	13	15	18	5	13	8	7	21	18	16	15	11	13	17	24	10	10	9	14	16	7	5	10	12	9	9	6	12	17	5	10	13	8	7	15	14	18	22
