time(ps)	counts
10115000	1386
10120000	1388
10125000	1388
10130000	1393
10135000	1347
10140000	1352
10145000	1405
10150000	1320
10155000	1352
10160000	1342
10165000	1369
10170000	1375
10175000	1317
10180000	1333
10185000	1357
10190000	1383
10195000	1353
10200000	1396
10205000	1337
10210000	1361
10215000	1312
10220000	1386
10225000	1474
10230000	1385
10235000	1371
10240000	1441
10245000	1352
10250000	1355
10255000	1384
10260000	1373
10265000	1369
10270000	1369
10275000	1376
10280000	1355
10285000	1368
10290000	1323
10295000	1386
10300000	1406
10305000	1381
10310000	1392
10315000	1352
10320000	1408
10325000	1338
10330000	1425
10335000	1419
10340000	1377
10345000	1314
10350000	1387
10355000	1401
10360000	1400
10365000	1438
10370000	1325
10375000	1359
10380000	1355
10385000	1378
10390000	1336
10395000	1345
10400000	1390
10405000	1416
10410000	1404
10415000	1337
10420000	1314
10425000	1383
10430000	1353
10435000	1369
10440000	1404
10445000	1346
10450000	1331
10455000	1414
10460000	1309
10465000	1375
10470000	1354
10475000	1449
10480000	1351
10485000	1407
10490000	1370
10495000	1393
10500000	1407
10505000	1392
10510000	1356
10515000	1400
10520000	1337
10525000	1368
10530000	1310
10535000	1389
10540000	1404
10545000	1324
10550000	1311
10555000	1359
10560000	1293
10565000	1445
10570000	1431
10575000	1371
10580000	1398
10585000	1367
10590000	1387
10595000	1379
10600000	1421
10605000	1378
10610000	1340
10615000	1353
10620000	1336
10625000	1336
10630000	1372
10635000	1377
10640000	1385
10645000	1390
10650000	1444
10655000	1361
10660000	1359
10665000	1348
10670000	1323
10675000	1380
10680000	1294
10685000	1398
10690000	1435
10695000	1412
10700000	1376
10705000	1394
10710000	1404
10715000	1383
10720000	1399
10725000	1390
10730000	1340
10735000	1368
10740000	1331
10745000	1377
10750000	1370
10755000	1382
10760000	1403
10765000	1322
10770000	1369
10775000	1413
10780000	1325
10785000	1410
10790000	1377
10795000	1371
10800000	1335
10805000	1383
10810000	1399
10815000	1374
10820000	1329
10825000	1437
10830000	1361
10835000	1383
10840000	1394
10845000	1376
10850000	1354
10855000	1434
10860000	1432
10865000	1384
10870000	1458
10875000	1397
10880000	1345
10885000	1326
10890000	1371
10895000	1371
10900000	1419
10905000	1352
10910000	1448
10915000	1379
10920000	1384
10925000	1295
10930000	1349
10935000	1336
10940000	1422
10945000	1401
10950000	1352
10955000	1376
10960000	1341
10965000	1370
10970000	1398
10975000	1401
10980000	1384
10985000	1381
10990000	1320
10995000	1385
11000000	1362
11005000	1368
11010000	1378
11015000	1408
11020000	1377
11025000	1338
11030000	1351
11035000	1416
11040000	1372
11045000	1385
11050000	1365
11055000	1485
11060000	1418
11065000	1338
11070000	1309
11075000	1342
11080000	1333
11085000	1315
11090000	1437
11095000	1402
11100000	1366
11105000	1382
11110000	1350
11115000	1349
11120000	1427
11125000	1394
11130000	1404
11135000	1329
11140000	1370
11145000	1371
11150000	1362
11155000	1400
11160000	1443
11165000	1388
11170000	1356
11175000	1402
11180000	1376
11185000	1386
11190000	1380
11195000	1337
11200000	1327
11205000	1449
11210000	1461
11215000	1400
11220000	1367
11225000	1346
11230000	1311
11235000	1374
11240000	1375
11245000	1317
11250000	1352
11255000	1400
11260000	1403
11265000	1314
11270000	1361
11275000	1363
11280000	1376
11285000	1394
11290000	1357
11295000	1442
11300000	1321
11305000	1469
11310000	1416
11315000	1438
11320000	1423
11325000	1439
11330000	1448
11335000	1370
11340000	1479
11345000	1400
11350000	1397
11355000	1430
11360000	1418
11365000	1450
11370000	1392
11375000	1305
11380000	1415
11385000	1393
11390000	1307
11395000	1388
11400000	1371
11405000	1387
11410000	1414
11415000	1424
11420000	1371
11425000	1333
11430000	1319
11435000	1416
11440000	1354
11445000	1445
11450000	1310
11455000	1422
11460000	1339
11465000	1345
11470000	1374
11475000	1313
11480000	1371
11485000	1353
11490000	1422
11495000	1262
11500000	1398
11505000	1366
11510000	1371
11515000	1425
11520000	1333
11525000	1382
11530000	1429
11535000	1362
11540000	1368
11545000	1320
11550000	1365
11555000	1377
11560000	1351
11565000	1358
11570000	1320
11575000	1339
11580000	1466
11585000	1346
11590000	1392
11595000	1351
11600000	1401
11605000	1381
11610000	1381
11615000	1326
11620000	1422
11625000	1374
11630000	1370
11635000	1308
11640000	1285
11645000	1432
11650000	1382
11655000	1336
11660000	1298
11665000	1327
11670000	1393
11675000	1363
11680000	1370
11685000	1383
11690000	1437
11695000	1331
11700000	1322
11705000	1380
11710000	1416
11715000	1300
11720000	1386
11725000	1409
11730000	1388
11735000	1330
11740000	1419
11745000	1338
11750000	1378
11755000	1369
11760000	1416
11765000	1364
11770000	1351
11775000	1447
11780000	1406
11785000	1377
11790000	1390
11795000	1335
11800000	1360
11805000	1410
11810000	1386
11815000	1330
11820000	1377
11825000	1390
11830000	1316
11835000	1378
11840000	1326
11845000	1385
11850000	1355
11855000	1334
11860000	1373
11865000	1437
11870000	1368
11875000	1370
11880000	1436
11885000	1365
11890000	1371
11895000	1372
11900000	1366
11905000	1343
11910000	1376
11915000	1357
11920000	1346
11925000	1379
11930000	1423
11935000	1351
11940000	1354
11945000	1390
11950000	1357
11955000	1411
11960000	1420
11965000	1411
11970000	1406
11975000	1364
11980000	1362
11985000	1455
11990000	1471
11995000	1463
12000000	1483
12005000	1511
12010000	1419
12015000	1431
12020000	1368
12025000	1464
12030000	1465
12035000	1408
12040000	1426
12045000	1381
12050000	1385
12055000	1406
12060000	1406
12065000	1346
12070000	1369
12075000	1380
12080000	1387
12085000	1387
12090000	1388
12095000	1440
12100000	1415
12105000	1357
12110000	1324
12115000	1392
12120000	1338
12125000	1390
12130000	1378
12135000	1382
12140000	1402
12145000	1400
12150000	1369
12155000	1391
12160000	1328
12165000	1423
12170000	1379
12175000	1337
12180000	1408
12185000	1393
12190000	1331
12195000	1341
12200000	1406
12205000	1356
12210000	1387
12215000	1480
12220000	1381
12225000	1343
12230000	1347
12235000	1424
12240000	1344
12245000	1317
12250000	1400
12255000	1381
12260000	1319
12265000	1358
12270000	1374
12275000	1268
12280000	1339
12285000	1328
12290000	1366
12295000	1348
12300000	1274
12305000	1374
12310000	1362
12315000	1358
12320000	1349
12325000	1366
12330000	1314
12335000	1407
12340000	1433
12345000	1339
12350000	1346
12355000	1355
12360000	1334
12365000	1314
12370000	1430
12375000	1296
12380000	1317
12385000	1427
12390000	1379
12395000	1344
12400000	1378
12405000	1323
12410000	1379
12415000	1356
12420000	1361
12425000	1378
12430000	1357
12435000	1338
12440000	1390
12445000	1344
12450000	1392
12455000	1390
12460000	1412
12465000	1419
12470000	1378
12475000	1330
12480000	1376
12485000	1389
12490000	1369
12495000	1390
12500000	1406
12505000	1309
12510000	1336
12515000	1381
12520000	1345
12525000	1327
12530000	1362
12535000	1419
12540000	1304
12545000	1393
12550000	1330
12555000	1397
12560000	1295
12565000	1382
12570000	1426
12575000	1389
12580000	1382
12585000	1351
12590000	1388
12595000	1377
12600000	1372
12605000	1406
12610000	1458
12615000	1358
12620000	1402
12625000	1326
12630000	1333
12635000	1383
12640000	1300
12645000	1323
12650000	1407
12655000	1359
12660000	1367
12665000	1409
12670000	1412
12675000	1410
12680000	1333
12685000	1444
12690000	1561
12695000	1609
12700000	1582
12705000	1538
12710000	1502
12715000	1518
12720000	1507
12725000	1520
12730000	1462
12735000	1427
12740000	1480
12745000	1447
12750000	1371
12755000	1416
12760000	1336
12765000	1419
12770000	1488
12775000	1372
12780000	1486
12785000	1414
12790000	1467
12795000	1461
12800000	1404
12805000	1388
12810000	1383
12815000	1299
12820000	1373
12825000	1384
12830000	1360
12835000	1400
12840000	1389
12845000	1425
12850000	1381
12855000	1371
12860000	1364
12865000	1402
12870000	1379
12875000	1377
12880000	1373
12885000	1392
12890000	1428
12895000	1393
12900000	1301
12905000	1414
12910000	1386
12915000	1344
12920000	1334
12925000	1403
12930000	1407
12935000	1284
12940000	1416
12945000	1335
12950000	1335
12955000	1340
12960000	1373
12965000	1418
12970000	1355
12975000	1455
12980000	1332
12985000	1365
12990000	1258
12995000	1396
13000000	1349
13005000	1288
13010000	1286
13015000	1442
13020000	1376
13025000	1362
13030000	1350
13035000	1333
13040000	1346
13045000	1363
13050000	1376
13055000	1365
13060000	1368
13065000	1319
13070000	1412
13075000	1322
13080000	1413
13085000	1354
13090000	1284
13095000	1380
13100000	1380
13105000	1360
13110000	1337
13115000	1366
13120000	1322
13125000	1354
13130000	1376
13135000	1375
13140000	1330
13145000	1334
13150000	1349
13155000	1324
13160000	1326
13165000	1436
13170000	1361
13175000	1341
13180000	1397
13185000	1357
13190000	1408
13195000	1344
13200000	1387
13205000	1345
13210000	1305
13215000	1353
13220000	1329
13225000	1334
13230000	1352
13235000	1384
13240000	1351
13245000	1311
13250000	1332
13255000	1462
13260000	1410
13265000	1310
13270000	1344
13275000	1316
13280000	1431
13285000	1383
13290000	1340
13295000	1430
13300000	1360
13305000	1300
13310000	1447
13315000	1342
13320000	1362
13325000	1394
13330000	1406
13335000	1435
13340000	1355
13345000	1346
13350000	1347
13355000	1314
13360000	1427
13365000	1312
13370000	1386
13375000	1381
13380000	1327
13385000	1342
13390000	1318
13395000	1398
13400000	1376
13405000	1484
13410000	1528
13415000	1529
13420000	1627
13425000	1539
13430000	1494
13435000	1553
13440000	1442
13445000	1507
13450000	1422
13455000	1466
13460000	1419
13465000	1430
13470000	1425
13475000	1432
13480000	1350
13485000	1442
13490000	1434
13495000	1452
13500000	1422
13505000	1438
13510000	1438
13515000	1443
13520000	1403
13525000	1422
13530000	1417
13535000	1396
13540000	1487
13545000	1345
13550000	1389
13555000	1380
13560000	1378
13565000	1373
13570000	1445
13575000	1382
13580000	1341
13585000	1365
13590000	1312
13595000	1408
13600000	1410
13605000	1415
13610000	1434
13615000	1412
13620000	1373
13625000	1428
13630000	1441
13635000	1372
13640000	1332
13645000	1354
13650000	1454
13655000	1376
13660000	1404
13665000	1324
13670000	1362
13675000	1382
13680000	1347
13685000	1395
13690000	1347
13695000	1396
13700000	1374
13705000	1357
13710000	1288
13715000	1400
13720000	1421
13725000	1338
13730000	1425
13735000	1389
13740000	1341
13745000	1370
13750000	1353
13755000	1363
13760000	1415
13765000	1367
13770000	1339
13775000	1315
13780000	1353
13785000	1421
13790000	1296
13795000	1349
13800000	1298
13805000	1391
13810000	1379
13815000	1390
13820000	1364
13825000	1385
13830000	1387
13835000	1375
13840000	1348
13845000	1323
13850000	1362
13855000	1370
13860000	1348
13865000	1322
13870000	1359
13875000	1356
13880000	1343
13885000	1367
13890000	1372
13895000	1345
13900000	1332
13905000	1372
13910000	1366
13915000	1346
13920000	1389
13925000	1406
13930000	1396
13935000	1405
13940000	1317
13945000	1465
13950000	1331
13955000	1384
13960000	1425
13965000	1357
13970000	1365
13975000	1314
13980000	1371
13985000	1370
13990000	1369
13995000	1359
14000000	1421
14005000	1364
14010000	1412
14015000	1444
14020000	1388
14025000	1394
14030000	1401
14035000	1365
14040000	1373
14045000	1410
14050000	1404
14055000	1305
14060000	1413
14065000	1382
14070000	1396
14075000	1344
14080000	1457
14085000	1431
14090000	1404
14095000	1402
14100000	1361
14105000	1376
14110000	1384
14115000	1389
14120000	1354
14125000	1318
14130000	1384
14135000	1344
14140000	1387
14145000	1554
14150000	1655
14155000	1477
14160000	1584
14165000	1587
14170000	1531
14175000	1479
14180000	1515
14185000	1509
14190000	1516
14195000	1502
14200000	1451
14205000	1444
14210000	1496
14215000	1425
14220000	1413
14225000	1508
14230000	1400
14235000	1426
14240000	1387
14245000	1393
14250000	1395
14255000	1431
14260000	1356
14265000	1370
14270000	1449
14275000	1420
14280000	1393
14285000	1403
14290000	1483
14295000	1363
14300000	1438
14305000	1372
14310000	1318
14315000	1405
14320000	1308
14325000	1356
14330000	1396
14335000	1385
14340000	1378
14345000	1314
14350000	1417
14355000	1304
14360000	1331
14365000	1384
14370000	1397
14375000	1323
14380000	1394
14385000	1400
14390000	1394
14395000	1358
14400000	1349
14405000	1314
14410000	1345
14415000	1427
14420000	1394
14425000	1379
14430000	1316
14435000	1368
14440000	1370
14445000	1299
14450000	1381
14455000	1462
14460000	1352
14465000	1385
14470000	1460
14475000	1352
14480000	1403
14485000	1389
14490000	1359
14495000	1437
14500000	1337
14505000	1330
14510000	1356
14515000	1357
14520000	1360
14525000	1383
14530000	1378
14535000	1400
14540000	1450
14545000	1311
14550000	1283
14555000	1330
14560000	1373
14565000	1395
14570000	1367
14575000	1368
14580000	1306
14585000	1390
14590000	1435
14595000	1406
14600000	1374
14605000	1389
14610000	1364
14615000	1415
14620000	1281
14625000	1395
14630000	1332
14635000	1357
14640000	1371
14645000	1411
14650000	1385
14655000	1421
14660000	1293
14665000	1374
14670000	1383
14675000	1368
14680000	1469
14685000	1337
14690000	1333
14695000	1367
14700000	1372
14705000	1395
14710000	1352
14715000	1374
14720000	1401
14725000	1379
14730000	1386
14735000	1402
14740000	1444
14745000	1430
14750000	1351
14755000	1435
14760000	1409
14765000	1344
14770000	1413
14775000	1359
14780000	1386
14785000	1322
14790000	1354
14795000	1334
14800000	1358
14805000	1313
14810000	1363
14815000	1410
14820000	1390
14825000	1388
14830000	1374
14835000	1395
14840000	1357
14845000	1300
14850000	1439
14855000	1329
14860000	1425
14865000	1382
14870000	1395
14875000	1436
14880000	1373
14885000	1413
14890000	1416
14895000	1406
14900000	1354
14905000	1424
14910000	1528
14915000	1599
14920000	1558
14925000	1533
14930000	1517
14935000	1430
14940000	1567
14945000	1407
14950000	1528
14955000	1442
14960000	1454
14965000	1443
14970000	1462
14975000	1411
14980000	1365
14985000	1417
14990000	1370
14995000	1408
15000000	1328
15005000	1364
15010000	1406
15015000	1432
15020000	1420
15025000	1396
15030000	1378
15035000	1426
15040000	1422
15045000	1408
15050000	1309
15055000	1341
15060000	1369
15065000	1402
15070000	1369
15075000	1414
15080000	1418
15085000	1361
15090000	1402
15095000	1400
15100000	1339
15105000	1358
15110000	1347
15115000	1445
15120000	1421
15125000	1339
15130000	1333
15135000	1398
15140000	1396
15145000	1410
15150000	1368
15155000	1389
15160000	1323
15165000	1387
15170000	1360
15175000	1402
15180000	1352
15185000	1352
15190000	1406
15195000	1348
15200000	1373
15205000	1406
15210000	1381
15215000	1363
15220000	1446
15225000	1381
15230000	1425
15235000	1307
15240000	1343
15245000	1378
15250000	1353
15255000	1386
15260000	1329
15265000	1283
15270000	1359
15275000	1390
15280000	1410
15285000	1390
15290000	1413
15295000	1375
15300000	1408
15305000	1374
15310000	1408
15315000	1362
15320000	1349
15325000	1360
15330000	1324
15335000	1341
15340000	1346
15345000	1343
15350000	1347
15355000	1380
15360000	1367
15365000	1380
15370000	1372
15375000	1404
15380000	1334
15385000	1317
15390000	1414
15395000	1404
15400000	1427
15405000	1354
15410000	1347
15415000	1340
15420000	1360
15425000	1317
15430000	1420
15435000	1313
15440000	1380
15445000	1389
15450000	1365
15455000	1386
15460000	1365
15465000	1393
15470000	1326
15475000	1447
15480000	1410
15485000	1391
15490000	1325
15495000	1378
15500000	1337
15505000	1411
15510000	1309
15515000	1421
15520000	1371
15525000	1326
15530000	1445
15535000	1391
15540000	1409
15545000	1343
15550000	1353
15555000	1357
15560000	1336
15565000	1401
15570000	1376
15575000	1400
15580000	1341
15585000	1379
15590000	1343
15595000	1354
15600000	1348
15605000	1386
15610000	1343
15615000	1374
15620000	1411
15625000	1378
15630000	1416
15635000	1342
15640000	1361
15645000	1355
15650000	1339
15655000	1304
15660000	1299
15665000	1307
15670000	1432
15675000	1365
15680000	1360
15685000	1411
15690000	1469
15695000	1519
15700000	1415
15705000	1502
15710000	1475
15715000	1407
15720000	1397
15725000	1460
15730000	1417
15735000	1435
15740000	1444
15745000	1441
15750000	1510
15755000	1521
15760000	1381
15765000	1357
15770000	1427
15775000	1411
15780000	1375
15785000	1422
15790000	1466
15795000	1419
15800000	1385
15805000	1390
15810000	1376
15815000	1390
15820000	1398
15825000	1399
15830000	1426
15835000	1413
15840000	1378
15845000	1430
15850000	1330
15855000	1372
15860000	1358
15865000	1272
15870000	1352
15875000	1370
15880000	1343
15885000	1350
15890000	1436
15895000	1314
15900000	1356
15905000	1362
15910000	1299
15915000	1426
15920000	1418
15925000	1338
15930000	1380
15935000	1369
15940000	1413
15945000	1384
15950000	1418
15955000	1393
15960000	1401
15965000	1351
15970000	1377
15975000	1389
15980000	1322
15985000	1355
15990000	1409
15995000	1376
16000000	1379
16005000	1309
16010000	1332
16015000	1317
16020000	1393
16025000	1349
16030000	1410
16035000	1407
16040000	1321
16045000	1373
16050000	1352
16055000	1405
16060000	1409
16065000	1435
16070000	1385
16075000	1315
16080000	1314
16085000	1357
16090000	1371
16095000	1374
16100000	1338
16105000	1341
16110000	1343
16115000	1350
16120000	1433
16125000	1399
16130000	1409
16135000	1359
16140000	1321
16145000	1464
16150000	1328
16155000	1361
16160000	1348
16165000	1386
16170000	1427
16175000	1354
16180000	1401
16185000	1379
16190000	1414
16195000	1347
16200000	1358
16205000	1381
16210000	1345
16215000	1358
16220000	1349
16225000	1434
16230000	1369
16235000	1323
16240000	1359
16245000	1338
16250000	1372
16255000	1461
16260000	1402
16265000	1361
16270000	1378
16275000	1424
16280000	1379
16285000	1355
16290000	1357
16295000	1355
16300000	1392
16305000	1314
16310000	1326
16315000	1384
16320000	1417
16325000	1376
16330000	1394
16335000	1369
16340000	1367
16345000	1400
16350000	1376
16355000	1376
16360000	1425
16365000	1336
16370000	1298
16375000	1376
16380000	1313
16385000	1411
16390000	1338
16395000	1336
16400000	1369
16405000	1310
16410000	1348
16415000	1425
16420000	1375
16425000	1298
16430000	1392
16435000	1320
16440000	1379
16445000	1324
16450000	1361
16455000	1370
16460000	1414
16465000	1306
16470000	1381
16475000	1405
16480000	1312
16485000	1399
16490000	1362
16495000	1418
16500000	1370
16505000	1475
16510000	1464
16515000	1372
16520000	1413
16525000	1401
16530000	1468
16535000	1372
16540000	1385
16545000	1355
16550000	1430
16555000	1285
16560000	1362
16565000	1323
16570000	1394
16575000	1381
16580000	1415
16585000	1455
16590000	1341
16595000	1336
16600000	1348
16605000	1378
16610000	1305
16615000	1448
16620000	1410
16625000	1363
16630000	1401
16635000	1403
16640000	1377
16645000	1437
16650000	1377
16655000	1392
16660000	1424
16665000	1423
16670000	1453
16675000	1353
16680000	1313
16685000	1338
16690000	1415
16695000	1425
16700000	1379
16705000	1389
16710000	1304
16715000	1373
16720000	1434
16725000	1306
16730000	1272
16735000	1313
16740000	1323
16745000	1419
16750000	1311
16755000	1452
16760000	1334
16765000	1383
16770000	1369
16775000	1337
16780000	1400
16785000	1401
16790000	1411
16795000	1382
16800000	1365
16805000	1360
16810000	1354
16815000	1389
16820000	1333
16825000	1327
16830000	1297
16835000	1303
16840000	1440
16845000	1356
16850000	1382
16855000	1408
16860000	1325
16865000	1350
16870000	1341
16875000	1354
16880000	1379
16885000	1337
16890000	1294
16895000	1369
16900000	1345
16905000	1340
16910000	1388
16915000	1281
16920000	1390
16925000	1404
16930000	1384
16935000	1363
16940000	1382
16945000	1333
16950000	1419
16955000	1358
16960000	1434
16965000	1386
16970000	1316
16975000	1392
16980000	1334
16985000	1388
16990000	1380
16995000	1305
17000000	1362
17005000	1348
17010000	1364
17015000	1354
17020000	1423
17025000	1285
17030000	1343
17035000	1327
17040000	1332
17045000	1406
17050000	1372
17055000	1370
17060000	1401
17065000	1350
17070000	1376
17075000	1352
17080000	1395
17085000	1372
17090000	1316
17095000	1423
17100000	1479
17105000	1357
17110000	1401
17115000	1289
17120000	1374
17125000	1312
17130000	1314
17135000	1344
17140000	1361
17145000	1333
17150000	1371
17155000	1327
17160000	1366
17165000	1340
17170000	1408
17175000	1376
17180000	1404
17185000	1326
17190000	1365
17195000	1382
17200000	1424
17205000	1345
17210000	1370
17215000	1336
17220000	1359
17225000	1371
17230000	1388
17235000	1398
17240000	1354
17245000	1289
17250000	1391
17255000	1289
17260000	1315
17265000	1388
17270000	1366
17275000	1328
17280000	1349
17285000	1404
17290000	1360
17295000	1390
17300000	1407
17305000	1461
17310000	1513
17315000	1526
17320000	1383
17325000	1498
17330000	1478
17335000	1423
17340000	1384
17345000	1428
17350000	1450
17355000	1382
17360000	1405
17365000	1366
17370000	1474
17375000	1395
17380000	1351
17385000	1369
17390000	1364
17395000	1436
17400000	1333
17405000	1392
17410000	1389
17415000	1435
17420000	1369
17425000	1421
17430000	1555
17435000	1563
17440000	1563
17445000	1553
17450000	1500
17455000	1475
17460000	1536
17465000	1511
17470000	1562
17475000	1491
17480000	1463
17485000	1472
17490000	1502
17495000	1488
17500000	1501
17505000	1545
17510000	1434
17515000	1356
17520000	1443
17525000	1421
17530000	1373
17535000	1404
17540000	1367
17545000	1480
17550000	1508
17555000	1521
17560000	1564
17565000	1495
17570000	1422
17575000	1495
17580000	1487
17585000	1425
17590000	1430
17595000	1441
17600000	1463
17605000	1505
17610000	1390
17615000	1348
17620000	1416
17625000	1449
17630000	1618
17635000	1606
17640000	1550
17645000	1505
17650000	1563
17655000	1455
17660000	1525
17665000	1493
17670000	1423
17675000	1421
17680000	1463
17685000	1441
17690000	1442
17695000	1386
17700000	1449
17705000	1450
17710000	1371
17715000	1433
17720000	1429
17725000	1390
17730000	1605
17735000	1601
17740000	1620
17745000	1536
17750000	1545
17755000	1546
17760000	1483
17765000	1486
17770000	1502
17775000	1457
17780000	1380
17785000	1460
17790000	1493
17795000	1468
17800000	1434
17805000	1427
17810000	1403
17815000	1456
17820000	1360
17825000	1452
17830000	1342
17835000	1361
17840000	1437
17845000	1413
17850000	1528
17855000	1640
17860000	1567
17865000	1593
17870000	1584
17875000	1468
17880000	1504
17885000	1440
17890000	1475
17895000	1494
17900000	1480
17905000	1404
17910000	1460
17915000	1446
17920000	1445
17925000	1425
17930000	1421
17935000	1461
17940000	1433
17945000	1449
17950000	1385
17955000	1317
17960000	1357
17965000	1382
17970000	1389
17975000	1391
17980000	1402
17985000	1356
17990000	1577
17995000	1484
18000000	1473
18005000	1529
18010000	1573
18015000	1519
18020000	1467
18025000	1461
18030000	1441
18035000	1414
18040000	1419
18045000	1482
18050000	1429
18055000	1403
18060000	1446
18065000	1420
18070000	1451
18075000	1419
18080000	1419
18085000	1370
18090000	1482
18095000	1419
18100000	1368
18105000	1416
18110000	1423
18115000	1396
18120000	1402
18125000	1369
18130000	1368
18135000	1409
18140000	1435
18145000	1359
18150000	1456
18155000	1476
18160000	1497
18165000	1449
18170000	1544
18175000	1461
18180000	1390
18185000	1432
18190000	1423
18195000	1398
18200000	1436
18205000	1354
18210000	1424
18215000	1394
18220000	1384
18225000	1423
18230000	1405
18235000	1387
18240000	1364
18245000	1378
18250000	1361
18255000	1406
18260000	1414
18265000	1376
18270000	1423
18275000	1423
18280000	1388
18285000	1476
18290000	1319
18295000	1438
18300000	1413
18305000	1395
18310000	1347
18315000	1347
18320000	1398
18325000	1340
18330000	1463
18335000	1411
18340000	1438
18345000	1475
18350000	1454
18355000	1331
18360000	1470
18365000	1456
18370000	1393
18375000	1425
18380000	1356
18385000	1338
18390000	1347
18395000	1435
18400000	1393
18405000	1358
18410000	1328
18415000	1354
18420000	1388
18425000	1319
18430000	1422
18435000	1365
18440000	1393
18445000	1302
18450000	1400
18455000	1460
18460000	1393
18465000	1418
18470000	1393
18475000	1402
18480000	1320
18485000	1382
18490000	1410
18495000	1395
18500000	1280
18505000	1393
18510000	1357
18515000	1356
18520000	1417
18525000	1339
18530000	1435
18535000	1358
18540000	1390
18545000	1356
18550000	1316
18555000	1417
18560000	1396
18565000	1326
18570000	1394
18575000	1302
18580000	1426
18585000	1333
18590000	1389
18595000	1392
18600000	1419
18605000	1366
18610000	1349
18615000	1418
18620000	1458
18625000	1387
18630000	1319
18635000	1354
18640000	1407
18645000	1380
18650000	1448
18655000	1446
18660000	1328
18665000	1397
18670000	1392
18675000	1364
18680000	1410
18685000	1377
18690000	1413
18695000	1376
18700000	1311
18705000	1384
18710000	1396
18715000	1362
18720000	1390
18725000	1409
18730000	1426
18735000	1351
18740000	1368
18745000	1388
18750000	1317
18755000	1362
18760000	1365
18765000	1321
18770000	1371
18775000	1348
18780000	1394
18785000	1330
18790000	1391
18795000	1428
18800000	1372
18805000	1458
18810000	1372
18815000	1468
18820000	1348
18825000	1315
18830000	1401
18835000	1381
18840000	1443
18845000	1400
18850000	1365
18855000	1380
18860000	1378
18865000	1354
18870000	1333
18875000	1381
18880000	1377
18885000	1388
18890000	1325
18895000	1364
18900000	1317
18905000	1419
18910000	1382
18915000	1364
18920000	1310
18925000	1437
18930000	1339
18935000	1351
18940000	1330
18945000	1361
18950000	1353
18955000	1392
18960000	1441
18965000	1345
18970000	1321
18975000	1329
18980000	1391
18985000	1494
18990000	1364
18995000	1477
19000000	1393
19005000	1387
19010000	1380
19015000	1397
19020000	1387
19025000	1432
19030000	1355
19035000	1403
19040000	1355
19045000	1420
19050000	1386
19055000	1393
19060000	1405
19065000	1352
19070000	1456
19075000	1383
19080000	1365
19085000	1319
19090000	1388
19095000	1385
19100000	1319
19105000	1375
19110000	1312
19115000	1414
19120000	1384
19125000	1337
19130000	1425
19135000	1342
19140000	1385
19145000	1376
19150000	1414
19155000	1271
19160000	1327
19165000	1385
19170000	1380
19175000	1407
19180000	1358
19185000	1328
19190000	1393
19195000	1395
19200000	1414
19205000	1404
19210000	1413
19215000	1385
19220000	1374
19225000	1400
19230000	1308
19235000	1426
19240000	1358
19245000	1451
19250000	1498
19255000	1538
19260000	1442
19265000	1428
19270000	1444
19275000	1414
19280000	1412
19285000	1405
19290000	1399
19295000	1378
19300000	1402
19305000	1410
19310000	1309
19315000	1397
19320000	1407
19325000	1391
19330000	1358
19335000	1434
19340000	1409
19345000	1391
19350000	1403
19355000	1404
19360000	1419
19365000	1358
19370000	1378
19375000	1404
19380000	1379
19385000	1445
19390000	1335
19395000	1393
19400000	1410
19405000	1336
19410000	1409
19415000	1356
19420000	1369
19425000	1422
19430000	1452
19435000	1359
19440000	1346
19445000	1361
19450000	1401
19455000	1439
19460000	1372
19465000	1350
19470000	1407
19475000	1428
19480000	1417
19485000	1336
19490000	1410
19495000	1356
19500000	1385
19505000	1373
19510000	1377
19515000	1402
19520000	1387
19525000	1488
19530000	1471
19535000	1548
19540000	1492
19545000	1545
19550000	1498
19555000	1483
19560000	1497
19565000	1422
19570000	1400
19575000	1395
19580000	1412
19585000	1394
19590000	1428
19595000	1435
19600000	1415
19605000	1401
19610000	1408
19615000	1422
19620000	1365
19625000	1449
19630000	1332
19635000	1340
19640000	1370
19645000	1436
19650000	1368
19655000	1349
19660000	1337
19665000	1449
19670000	1409
19675000	1364
19680000	1438
19685000	1426
19690000	1399
19695000	1351
19700000	1419
19705000	1384
19710000	1394
19715000	1358
19720000	1434
19725000	1438
19730000	1434
19735000	1373
19740000	1460
19745000	1376
19750000	1396
19755000	1361
19760000	1350
19765000	1355
19770000	1438
19775000	1379
19780000	1332
19785000	1391
19790000	1361
19795000	1390
19800000	1347
19805000	1347
19810000	1321
19815000	1348
19820000	1446
19825000	1461
19830000	1575
19835000	1591
19840000	1508
19845000	1563
19850000	1512
19855000	1510
19860000	1479
19865000	1515
19870000	1492
19875000	1480
19880000	1417
19885000	1408
19890000	1467
19895000	1454
19900000	1364
19905000	1379
19910000	1425
19915000	1401
19920000	1406
19925000	1385
19930000	1422
19935000	1374
19940000	1388
19945000	1450
19950000	1391
19955000	1432
19960000	1384
19965000	1352
19970000	1401
19975000	1340
19980000	1396
19985000	1411
19990000	1318
19995000	1303
