time(ps)	counts
2718000	1307
2720000	1342
2722000	1367
2724000	1318
2726000	1282
2728000	1284
2730000	1309
2732000	1337
2734000	1313
2736000	1282
2738000	1278
2740000	1248
2742000	1259
2744000	1252
2746000	1264
2748000	1308
2750000	1317
2752000	1252
2754000	1302
2756000	1265
2758000	1332
2760000	1292
2762000	1279
2764000	1270
2766000	1287
2768000	1275
2770000	1371
2772000	1318
2774000	1372
2776000	1265
2778000	1336
2780000	1288
2782000	1282
2784000	1302
2786000	1251
2788000	1327
2790000	1284
2792000	1303
2794000	1244
2796000	1262
2798000	1360
2800000	1269
2802000	1308
2804000	1202
2806000	1306
2808000	1427
2810000	1426
2812000	1525
2814000	1491
2816000	1460
2818000	1463
2820000	1477
2822000	1409
2824000	1423
2826000	1428
2828000	1478
2830000	1387
2832000	1488
2834000	1400
2836000	1420
2838000	1362
2840000	1364
2842000	1467
2844000	1455
2846000	1429
2848000	1435
2850000	1365
2852000	1436
2854000	1408
2856000	1344
2858000	1393
2860000	1350
2862000	1440
2864000	1332
2866000	1392
2868000	1375
2870000	1334
2872000	1374
2874000	1429
2876000	1301
2878000	1366
2880000	1340
2882000	1405
2884000	1385
2886000	1298
2888000	1332
2890000	1329
2892000	1376
2894000	1348
2896000	1314
2898000	1351
2900000	1385
2902000	1335
2904000	1324
2906000	1322
2908000	1343
2910000	1389
2912000	1373
2914000	1272
2916000	1252
2918000	1300
2920000	1405
2922000	1347
2924000	1331
2926000	1291
2928000	1342
2930000	1350
2932000	1345
2934000	1334
2936000	1360
2938000	1328
2940000	1327
2942000	1292
2944000	1301
2946000	1303
2948000	1307
2950000	1254
2952000	1329
2954000	1246
2956000	1330
2958000	1322
2960000	1363
2962000	1346
2964000	1361
2966000	1261
2968000	1256
2970000	1258
2972000	1232
2974000	1356
2976000	1354
2978000	1302
2980000	1297
2982000	1311
2984000	1302
2986000	1378
2988000	1270
2990000	1319
2992000	1339
2994000	1264
2996000	1317
2998000	1269
3000000	1356
3002000	1263
3004000	1312
3006000	1331
3008000	1296
3010000	1279
3012000	1344
3014000	1204
3016000	1309
3018000	1325
3020000	1313
3022000	1319
3024000	1326
3026000	1388
3028000	1294
3030000	1278
3032000	1311
3034000	1280
3036000	1330
3038000	1266
3040000	1274
3042000	1325
3044000	1290
3046000	1361
3048000	1287
3050000	1316
3052000	1301
3054000	1323
3056000	1288
3058000	1314
3060000	1289
3062000	1300
3064000	1290
3066000	1309
3068000	1292
3070000	1294
3072000	1276
3074000	1287
3076000	1277
3078000	1247
3080000	1297
3082000	1303
3084000	1335
3086000	1291
3088000	1296
3090000	1313
3092000	1318
3094000	1292
3096000	1277
3098000	1295
3100000	1337
3102000	1254
3104000	1270
3106000	1276
3108000	1327
3110000	1268
3112000	1346
3114000	1330
3116000	1295
3118000	1326
3120000	1288
3122000	1255
3124000	1290
3126000	1329
3128000	1247
3130000	1317
3132000	1369
3134000	1299
3136000	1273
3138000	1313
3140000	1302
3142000	1342
3144000	1159
3146000	1260
3148000	1359
3150000	1378
3152000	1473
3154000	1485
3156000	1481
3158000	1423
3160000	1374
3162000	1445
3164000	1435
3166000	1510
3168000	1397
3170000	1437
3172000	1440
3174000	1377
3176000	1426
3178000	1428
3180000	1334
3182000	1419
3184000	1396
3186000	1376
3188000	1386
